:START_ID(Listing),:END_ID(Amenity),category:string,rank:int,is_nearest:boolean,straight_line_km:float,driving_distance_km:float,driving_duration_min:float,within_threshold:boolean,threshold_km:float,:TYPE
44359327,way/125294543,hospital,1,true,1.993,2.768,5.4,,,NEAR_AMENITY
44359327,way/498759033,school,1,true,0.629,0.992,2.5,true,2.0,NEAR_AMENITY
44359327,way/1313432448,college_university,1,true,0.516,0.874,2.0,true,5.0,NEAR_AMENITY
44359327,node/11586280299,metro,1,true,5.622,7.545,10.5,false,3.0,NEAR_AMENITY
44359327,node/4441523937,mall,1,true,1.207,1.671,3.2,true,5.0,NEAR_AMENITY
44359327,node/9587204863,market,1,true,1.319,1.861,3.5,true,2.0,NEAR_AMENITY
44359327,node/13532900501,supermarket,1,true,0.331,0.55,1.1,true,2.0,NEAR_AMENITY
44359327,way/1308615149,park,1,true,0.601,0.903,2.3,true,5.0,NEAR_AMENITY
44359327,node/11774744258,bus_stop,1,true,0.839,1.38,3.0,true,2.0,NEAR_AMENITY
43182533,way/688626728,hospital,1,true,7.522,9.327,10.5,,,NEAR_AMENITY
43182533,way/225083346,school,1,true,0.191,0.226,0.6,true,2.0,NEAR_AMENITY
43182533,way/225078665,college_university,1,true,1.384,2.545,4.6,true,5.0,NEAR_AMENITY
43182533,node/11586280302,metro,1,true,63.87,90.037,82.7,false,3.0,NEAR_AMENITY
43182533,way/225083333,mall,1,true,0.839,1.0,1.5,true,5.0,NEAR_AMENITY
43182533,node/13788662719,market,1,true,0.328,0.512,1.2,true,2.0,NEAR_AMENITY
43182533,way/1322055530,supermarket,1,true,0.71,1.363,2.9,true,2.0,NEAR_AMENITY
43182533,way/788721493,park,1,true,0.343,0.433,0.8,true,5.0,NEAR_AMENITY
43182533,node/2029932575,bus_stop,1,true,0.947,1.853,3.6,true,2.0,NEAR_AMENITY
45038422,way/1087651865,hospital,1,true,2.084,2.359,3.1,,,NEAR_AMENITY
45038422,way/327452952,school,1,true,0.347,0.391,0.9,true,2.0,NEAR_AMENITY
45038422,way/1059566391,college_university,1,true,3.233,3.523,4.6,true,5.0,NEAR_AMENITY
45038422,node/11586280298,metro,1,true,9.028,11.195,12.8,false,3.0,NEAR_AMENITY
45038422,way/446047310,mall,1,true,3.129,3.59,3.9,true,5.0,NEAR_AMENITY
45038422,node/9593240659,market,1,true,0.932,1.143,1.5,true,2.0,NEAR_AMENITY
45038422,way/1214094908,supermarket,1,true,0.326,0.695,1.6,true,2.0,NEAR_AMENITY
45038422,node/9587618724,park,1,true,1.166,1.219,1.7,true,5.0,NEAR_AMENITY
45038422,node/3169702454,bus_stop,1,true,0.147,0.146,0.2,true,2.0,NEAR_AMENITY
41774490,way/158708608,hospital,1,true,5.062,5.795,8.0,,,NEAR_AMENITY
41774490,way/342398561,school,1,true,0.399,0.868,1.4,true,2.0,NEAR_AMENITY
41774490,node/9587204857,college_university,1,true,4.03,4.91,6.6,true,5.0,NEAR_AMENITY
41774490,way/1162981728,metro,1,true,9.877,11.934,14.7,false,3.0,NEAR_AMENITY
41774490,way/188114097,mall,1,true,4.697,5.824,8.0,false,5.0,NEAR_AMENITY
41774490,way/532651473,market,1,true,1.158,2.063,3.6,false,2.0,NEAR_AMENITY
41774490,way/961031448,supermarket,1,true,2.211,2.382,3.5,false,2.0,NEAR_AMENITY
41774490,way/149904638,park,1,true,2.114,2.178,3.0,true,5.0,NEAR_AMENITY
41774490,node/11760154464,bus_stop,1,true,0.077,0.367,0.7,true,2.0,NEAR_AMENITY
44604790,way/277756517,hospital,1,true,0.593,0.755,1.4,,,NEAR_AMENITY
44604790,way/1236781075,school,1,true,0.241,0.257,0.5,true,2.0,NEAR_AMENITY
44604790,way/377308554,college_university,1,true,1.573,2.157,2.8,true,5.0,NEAR_AMENITY
44604790,way/1162981728,metro,1,true,5.33,6.061,6.9,false,3.0,NEAR_AMENITY
44604790,way/1152214346,mall,1,true,1.847,3.884,4.6,true,5.0,NEAR_AMENITY
44604790,way/220861324,market,1,true,0.318,0.552,0.9,true,2.0,NEAR_AMENITY
44604790,node/13396892803,supermarket,1,true,0.691,0.962,1.8,true,2.0,NEAR_AMENITY
44604790,way/460352585,park,1,true,1.232,1.323,1.8,true,5.0,NEAR_AMENITY
44604790,node/3158989496,bus_stop,1,true,0.02,0.012,0.0,true,2.0,NEAR_AMENITY
45110527,way/1087651865,hospital,1,true,0.892,1.115,1.7,,,NEAR_AMENITY
45110527,node/6586893185,school,1,true,0.329,0.399,0.7,true,2.0,NEAR_AMENITY
45110527,way/1059566391,college_university,1,true,2.666,3.574,5.0,true,5.0,NEAR_AMENITY
45110527,node/11586280298,metro,1,true,8.123,9.951,11.4,false,3.0,NEAR_AMENITY
45110527,way/446047310,mall,1,true,2.137,2.346,2.5,true,5.0,NEAR_AMENITY
45110527,way/226512569,market,1,true,0.658,0.816,1.5,true,2.0,NEAR_AMENITY
45110527,way/1214094908,supermarket,1,true,1.155,1.698,2.9,true,2.0,NEAR_AMENITY
45110527,node/9587618724,park,1,true,0.106,0.244,0.7,true,5.0,NEAR_AMENITY
45110527,node/3169711126,bus_stop,1,true,0.061,0.065,0.2,true,2.0,NEAR_AMENITY
45158919,way/854573862,hospital,1,true,2.78,3.269,4.5,,,NEAR_AMENITY
45158919,way/1036030773,school,1,true,0.527,0.753,1.4,true,2.0,NEAR_AMENITY
45158919,way/493157641,college_university,1,true,0.855,1.217,3.4,true,5.0,NEAR_AMENITY
45158919,node/11586280299,metro,1,true,4.871,6.633,9.0,false,3.0,NEAR_AMENITY
45158919,node/4441523937,mall,1,true,1.546,2.154,2.8,true,5.0,NEAR_AMENITY
45158919,way/299221928,market,1,true,0.887,1.366,2.3,true,2.0,NEAR_AMENITY
45158919,node/13532900501,supermarket,1,true,0.424,0.478,0.8,true,2.0,NEAR_AMENITY
45158919,way/493157646,park,1,true,0.528,0.952,1.9,true,5.0,NEAR_AMENITY
45158919,node/11755184327,bus_stop,1,true,0.641,0.775,1.1,true,2.0,NEAR_AMENITY
44958631,way/1087651865,hospital,1,true,2.223,2.676,3.7,,,NEAR_AMENITY
44958631,way/253446982,school,1,true,0.423,0.461,1.2,true,2.0,NEAR_AMENITY
44958631,way/1046738759,college_university,1,true,1.958,2.617,4.0,true,5.0,NEAR_AMENITY
44958631,node/11586280298,metro,1,true,9.428,11.512,13.4,false,3.0,NEAR_AMENITY
44958631,way/446047310,mall,1,true,3.546,3.907,4.5,true,5.0,NEAR_AMENITY
44958631,way/618460792,market,1,true,0.286,0.737,1.7,true,2.0,NEAR_AMENITY
44958631,node/2593670953,supermarket,1,true,0.21,0.795,1.6,true,2.0,NEAR_AMENITY
44958631,way/815719908,park,1,true,0.669,0.965,1.6,true,5.0,NEAR_AMENITY
44958631,node/3169702452,bus_stop,1,true,0.479,0.673,1.3,true,2.0,NEAR_AMENITY
44818037,way/225056511,hospital,1,true,5.803,7.437,11.1,,,NEAR_AMENITY
44818037,way/1091537224,school,1,true,1.588,1.927,4.8,true,2.0,NEAR_AMENITY
44818037,node/9593386637,college_university,1,true,1.954,4.008,7.8,true,5.0,NEAR_AMENITY
44818037,node/11586280304,metro,1,true,12.472,15.776,20.5,false,3.0,NEAR_AMENITY
44818037,node/4441523937,mall,1,true,7.279,9.878,13.1,false,5.0,NEAR_AMENITY
44818037,way/1084373316,market,1,true,2.427,3.826,8.0,false,2.0,NEAR_AMENITY
44818037,node/9593797953,supermarket,1,true,3.662,6.641,13.0,false,2.0,NEAR_AMENITY
44818037,way/1137989915,park,1,true,3.275,4.38,9.2,true,5.0,NEAR_AMENITY
44818037,node/11753277731,bus_stop,1,true,2.246,2.439,5.8,false,2.0,NEAR_AMENITY
45124350,way/1531305271,hospital,1,true,1.009,1.65,3.2,,,NEAR_AMENITY
45124350,way/1019188420,school,1,true,0.842,0.923,1.1,true,2.0,NEAR_AMENITY
45124350,way/325249009,college_university,1,true,2.136,2.286,2.0,true,5.0,NEAR_AMENITY
45124350,node/11586280299,metro,1,true,5.605,7.063,8.2,false,3.0,NEAR_AMENITY
45124350,node/9586916912,mall,1,true,2.375,3.652,3.9,true,5.0,NEAR_AMENITY
45124350,node/4295824693,market,1,true,1.645,2.674,3.3,false,2.0,NEAR_AMENITY
45124350,node/12249396552,supermarket,1,true,0.864,1.422,2.3,true,2.0,NEAR_AMENITY
45124350,node/9587566623,park,1,true,2.241,3.504,3.8,true,5.0,NEAR_AMENITY
45124350,node/8995301245,bus_stop,1,true,0.464,0.484,0.5,true,2.0,NEAR_AMENITY
41866409,way/158708608,hospital,1,true,3.569,4.066,5.6,,,NEAR_AMENITY
41866409,way/1411361904,school,1,true,0.076,0.071,0.1,true,2.0,NEAR_AMENITY
41866409,node/9587204857,college_university,1,true,2.542,3.181,4.2,true,5.0,NEAR_AMENITY
41866409,way/1162981728,metro,1,true,8.381,10.205,12.3,false,3.0,NEAR_AMENITY
41866409,way/188114097,mall,1,true,3.208,4.095,5.6,true,5.0,NEAR_AMENITY
41866409,way/532651473,market,1,true,0.376,0.927,2.1,true,2.0,NEAR_AMENITY
41866409,way/961031448,supermarket,1,true,0.822,1.264,2.3,true,2.0,NEAR_AMENITY
41866409,way/532651475,park,1,true,0.681,0.869,1.5,true,5.0,NEAR_AMENITY
41866409,node/11862427836,bus_stop,1,true,0.035,0.035,0.1,true,2.0,NEAR_AMENITY
43756245,node/4265539889,hospital,1,true,0.017,0.004,0.0,,,NEAR_AMENITY
43756245,way/1295735902,school,1,true,0.041,0.094,0.4,true,2.0,NEAR_AMENITY
43756245,node/2341640693,college_university,1,true,0.552,1.301,2.3,true,5.0,NEAR_AMENITY
43756245,way/1162981728,metro,1,true,0.751,1.393,1.8,true,3.0,NEAR_AMENITY
43756245,node/9584911952,mall,1,true,0.903,1.154,1.7,true,5.0,NEAR_AMENITY
43756245,way/39598509,market,1,true,0.55,0.854,1.3,true,2.0,NEAR_AMENITY
43756245,node/6315686506,supermarket,1,true,0.204,0.868,1.5,true,2.0,NEAR_AMENITY
43756245,relation/14939719,park,1,true,0.37,1.09,2.0,true,5.0,NEAR_AMENITY
43756245,node/11769143878,bus_stop,1,true,0.177,0.64,1.1,true,2.0,NEAR_AMENITY
44119225,way/158708608,hospital,1,true,5.062,5.795,8.0,,,NEAR_AMENITY
44119225,way/342398561,school,1,true,0.399,0.868,1.4,true,2.0,NEAR_AMENITY
44119225,node/9587204857,college_university,1,true,4.03,4.91,6.6,true,5.0,NEAR_AMENITY
44119225,way/1162981728,metro,1,true,9.877,11.934,14.7,false,3.0,NEAR_AMENITY
44119225,way/188114097,mall,1,true,4.697,5.824,8.0,false,5.0,NEAR_AMENITY
44119225,way/532651473,market,1,true,1.158,2.063,3.6,false,2.0,NEAR_AMENITY
44119225,way/961031448,supermarket,1,true,2.211,2.382,3.5,false,2.0,NEAR_AMENITY
44119225,way/149904638,park,1,true,2.114,2.178,3.0,true,5.0,NEAR_AMENITY
44119225,node/11760154464,bus_stop,1,true,0.077,0.367,0.7,true,2.0,NEAR_AMENITY
43981506,way/377308553,hospital,1,true,2.325,3.105,5.8,,,NEAR_AMENITY
43981506,way/1033748985,school,1,true,0.185,0.258,0.5,true,2.0,NEAR_AMENITY
43981506,way/509172789,college_university,1,true,0.404,0.624,1.3,true,5.0,NEAR_AMENITY
43981506,way/1162981728,metro,1,true,8.58,11.077,12.7,false,3.0,NEAR_AMENITY
43981506,way/1152214346,mall,1,true,3.584,5.146,6.4,false,5.0,NEAR_AMENITY
43981506,way/511517485,market,1,true,0.115,0.26,0.9,true,2.0,NEAR_AMENITY
43981506,node/12558433787,supermarket,1,true,0.815,1.175,2.2,true,2.0,NEAR_AMENITY
43981506,way/612890930,park,1,true,1.264,1.676,2.8,true,5.0,NEAR_AMENITY
43981506,node/3156074822,bus_stop,1,true,0.095,0.104,0.3,true,2.0,NEAR_AMENITY
43667257,way/462903369,hospital,1,true,0.715,1.165,2.1,,,NEAR_AMENITY
43667257,way/522950043,school,1,true,0.241,0.25,0.6,true,2.0,NEAR_AMENITY
43667257,way/263444635,college_university,1,true,0.785,1.211,2.1,true,5.0,NEAR_AMENITY
43667257,way/1162981728,metro,1,true,3.967,4.642,5.2,false,3.0,NEAR_AMENITY
43667257,way/556234623,mall,1,true,1.409,1.951,3.8,true,5.0,NEAR_AMENITY
43667257,way/502252356,market,1,true,0.4,0.524,1.2,true,2.0,NEAR_AMENITY
43667257,way/263444626,supermarket,1,true,0.413,1.109,2.3,true,2.0,NEAR_AMENITY
43667257,way/495698510,park,1,true,0.206,0.328,1.1,true,5.0,NEAR_AMENITY
43667257,node/11861142590,bus_stop,1,true,0.07,0.069,0.2,true,2.0,NEAR_AMENITY
44118622,way/158708608,hospital,1,true,7.152,8.083,11.0,,,NEAR_AMENITY
44118622,way/1308395634,school,1,true,1.322,1.347,2.1,true,2.0,NEAR_AMENITY
44118622,way/1125397333,college_university,1,true,2.272,2.725,4.5,true,5.0,NEAR_AMENITY
44118622,way/1162981728,metro,1,true,11.954,14.222,17.7,false,3.0,NEAR_AMENITY
44118622,way/188114097,mall,1,true,6.793,8.113,11.0,false,5.0,NEAR_AMENITY
44118622,way/532651473,market,1,true,3.221,4.352,6.6,false,2.0,NEAR_AMENITY
44118622,way/1308395567,supermarket,1,true,1.974,2.043,3.4,false,2.0,NEAR_AMENITY
44118622,way/1308395559,park,1,true,2.296,2.684,4.4,true,5.0,NEAR_AMENITY
44118622,node/11760158071,bus_stop,1,true,0.119,0.119,0.1,true,2.0,NEAR_AMENITY
45115150,way/377308553,hospital,1,true,2.779,3.475,5.7,,,NEAR_AMENITY
45115150,way/508344626,school,1,true,0.511,0.766,1.6,true,2.0,NEAR_AMENITY
45115150,way/509172789,college_university,1,true,0.697,1.131,2.3,true,5.0,NEAR_AMENITY
45115150,way/1162981728,metro,1,true,9.001,11.158,13.1,false,3.0,NEAR_AMENITY
45115150,way/504157823,mall,1,true,4.559,5.997,8.7,false,5.0,NEAR_AMENITY
45115150,way/512270770,market,1,true,0.181,0.19,0.8,true,2.0,NEAR_AMENITY
45115150,node/7243916386,supermarket,1,true,0.121,0.175,0.4,true,2.0,NEAR_AMENITY
45115150,way/612890930,park,1,true,1.583,1.908,3.3,true,5.0,NEAR_AMENITY
45115150,node/11773635225,bus_stop,1,true,0.688,0.908,1.8,true,2.0,NEAR_AMENITY
43605274,way/158708608,hospital,1,true,7.152,8.083,11.0,,,NEAR_AMENITY
43605274,way/1308395634,school,1,true,1.322,1.347,2.1,true,2.0,NEAR_AMENITY
43605274,way/1125397333,college_university,1,true,2.272,2.725,4.5,true,5.0,NEAR_AMENITY
43605274,way/1162981728,metro,1,true,11.954,14.222,17.7,false,3.0,NEAR_AMENITY
43605274,way/188114097,mall,1,true,6.793,8.113,11.0,false,5.0,NEAR_AMENITY
43605274,way/532651473,market,1,true,3.221,4.352,6.6,false,2.0,NEAR_AMENITY
43605274,way/1308395567,supermarket,1,true,1.974,2.043,3.4,false,2.0,NEAR_AMENITY
43605274,way/1308395559,park,1,true,2.296,2.684,4.4,true,5.0,NEAR_AMENITY
43605274,node/11760158071,bus_stop,1,true,0.119,0.119,0.1,true,2.0,NEAR_AMENITY
44326394,way/158708608,hospital,1,true,7.152,8.083,11.0,,,NEAR_AMENITY
44326394,way/1308395634,school,1,true,1.322,1.347,2.1,true,2.0,NEAR_AMENITY
44326394,way/1125397333,college_university,1,true,2.272,2.725,4.5,true,5.0,NEAR_AMENITY
44326394,way/1162981728,metro,1,true,11.954,14.222,17.7,false,3.0,NEAR_AMENITY
44326394,way/188114097,mall,1,true,6.793,8.113,11.0,false,5.0,NEAR_AMENITY
44326394,way/532651473,market,1,true,3.221,4.352,6.6,false,2.0,NEAR_AMENITY
44326394,way/1308395567,supermarket,1,true,1.974,2.043,3.4,false,2.0,NEAR_AMENITY
44326394,way/1308395559,park,1,true,2.296,2.684,4.4,true,5.0,NEAR_AMENITY
44326394,node/11760158071,bus_stop,1,true,0.119,0.119,0.1,true,2.0,NEAR_AMENITY
44244300,way/127299415,hospital,1,true,1.185,3.768,4.6,,,NEAR_AMENITY
44244300,way/1036206947,school,1,true,0.639,0.819,1.4,true,2.0,NEAR_AMENITY
44244300,way/289042058,college_university,1,true,0.158,0.591,1.2,true,5.0,NEAR_AMENITY
44244300,node/11586280298,metro,1,true,2.224,3.818,5.6,false,3.0,NEAR_AMENITY
44244300,node/9586916912,mall,1,true,2.829,5.735,7.3,false,5.0,NEAR_AMENITY
44244300,node/9729070768,market,1,true,0.721,3.401,5.3,false,2.0,NEAR_AMENITY
44244300,node/7016156265,supermarket,1,true,0.136,0.741,1.4,true,2.0,NEAR_AMENITY
44244300,way/1214273251,park,1,true,0.184,1.304,2.9,true,5.0,NEAR_AMENITY
44244300,node/12437015524,bus_stop,1,true,0.038,0.508,0.9,true,2.0,NEAR_AMENITY
45028627,way/230070394,hospital,1,true,1.581,2.237,3.6,,,NEAR_AMENITY
45028627,way/1308395604,school,1,true,0.695,1.211,2.1,true,2.0,NEAR_AMENITY
45028627,node/9587204857,college_university,1,true,1.313,2.197,3.8,true,5.0,NEAR_AMENITY
45028627,way/1162981728,metro,1,true,6.291,7.741,10.2,false,3.0,NEAR_AMENITY
45028627,node/9587566626,mall,1,true,1.923,2.405,3.4,true,5.0,NEAR_AMENITY
45028627,way/1411361898,market,1,true,0.308,0.587,1.9,true,2.0,NEAR_AMENITY
45028627,node/9587253814,supermarket,1,true,0.842,1.268,2.3,true,2.0,NEAR_AMENITY
45028627,way/149904638,park,1,true,1.725,2.288,3.3,true,5.0,NEAR_AMENITY
45028627,node/11760158102,bus_stop,1,true,0.615,0.77,1.2,true,2.0,NEAR_AMENITY
45158901,way/516774772,hospital,1,true,1.963,3.131,5.1,,,NEAR_AMENITY
45158901,way/516639185,school,1,true,0.58,0.865,1.3,true,2.0,NEAR_AMENITY
45158901,way/516639136,college_university,1,true,0.614,1.024,2.6,true,5.0,NEAR_AMENITY
45158901,way/1162981728,metro,1,true,13.748,15.659,16.4,false,3.0,NEAR_AMENITY
45158901,way/446047310,mall,1,true,7.464,8.209,9.0,false,5.0,NEAR_AMENITY
45158901,way/516639141,market,1,true,0.364,0.49,1.1,true,2.0,NEAR_AMENITY
45158901,way/208937659,supermarket,1,true,0.669,0.789,1.5,true,2.0,NEAR_AMENITY
45158901,way/675751079,park,1,true,2.387,3.142,4.5,true,5.0,NEAR_AMENITY
45158901,node/5009516021,bus_stop,1,true,0.25,0.341,0.8,true,2.0,NEAR_AMENITY
45125647,way/458857428,hospital,1,true,0.37,0.397,0.6,,,NEAR_AMENITY
45125647,way/509025864,school,1,true,0.094,0.179,0.7,true,2.0,NEAR_AMENITY
45125647,way/502532609,college_university,1,true,3.705,4.169,5.0,true,5.0,NEAR_AMENITY
45125647,way/1162981728,metro,1,true,10.659,12.316,14.1,false,3.0,NEAR_AMENITY
45125647,way/504157823,mall,1,true,2.912,3.757,5.9,true,5.0,NEAR_AMENITY
45125647,way/460200213,market,1,true,1.362,2.36,3.4,false,2.0,NEAR_AMENITY
45125647,node/9587171489,supermarket,1,true,0.183,0.182,0.2,true,2.0,NEAR_AMENITY
45125647,way/493155210,park,1,true,1.722,3.209,4.8,true,5.0,NEAR_AMENITY
45125647,node/11757446021,bus_stop,1,true,0.612,0.623,0.8,true,2.0,NEAR_AMENITY
44915785,way/1241980323,hospital,1,true,1.268,4.187,6.5,,,NEAR_AMENITY
44915785,way/1215596719,school,1,true,0.699,0.838,1.6,true,2.0,NEAR_AMENITY
44915785,way/192512338,college_university,1,true,4.085,5.872,7.1,false,5.0,NEAR_AMENITY
44915785,node/11586280302,metro,1,true,3.038,4.772,5.6,false,3.0,NEAR_AMENITY
44915785,node/9587618753,mall,1,true,2.122,3.252,4.0,true,5.0,NEAR_AMENITY
44915785,way/806654929,market,1,true,1.167,2.073,2.5,false,2.0,NEAR_AMENITY
44915785,node/12299044714,supermarket,1,true,1.35,1.818,2.9,true,2.0,NEAR_AMENITY
44915785,way/366651482,park,1,true,0.7,2.471,3.7,true,5.0,NEAR_AMENITY
44915785,node/12435545069,bus_stop,1,true,1.069,1.929,2.7,true,2.0,NEAR_AMENITY
44781986,way/1087651865,hospital,1,true,4.141,6.572,10.0,,,NEAR_AMENITY
44781986,relation/20433469,school,1,true,1.266,1.947,4.2,true,2.0,NEAR_AMENITY
44781986,node/9593386637,college_university,1,true,1.445,2.271,4.5,true,5.0,NEAR_AMENITY
44781986,node/11586280298,metro,1,true,9.676,13.356,16.8,false,3.0,NEAR_AMENITY
44781986,node/4441523937,mall,1,true,4.634,6.167,8.1,false,5.0,NEAR_AMENITY
44781986,way/327443487,market,1,true,1.34,1.98,4.2,true,2.0,NEAR_AMENITY
44781986,node/11944303584,supermarket,1,true,0.866,1.179,3.1,true,2.0,NEAR_AMENITY
44781986,node/11217538773,park,1,true,0.815,1.085,2.9,true,5.0,NEAR_AMENITY
44781986,node/11753277724,bus_stop,1,true,1.22,1.956,4.0,true,2.0,NEAR_AMENITY
44887471,way/1241980323,hospital,1,true,1.099,1.954,4.6,,,NEAR_AMENITY
44887471,node/11335147450,school,1,true,0.299,0.85,2.2,true,2.0,NEAR_AMENITY
44887471,way/1023330892,college_university,1,true,1.118,2.474,4.7,true,5.0,NEAR_AMENITY
44887471,node/11586280300,metro,1,true,0.524,1.975,3.6,true,3.0,NEAR_AMENITY
44887471,way/723912448,mall,1,true,1.087,1.376,2.8,true,5.0,NEAR_AMENITY
44887471,node/6512360893,market,1,true,0.513,0.97,2.5,true,2.0,NEAR_AMENITY
44887471,way/112319460,supermarket,1,true,0.693,0.805,2.1,true,2.0,NEAR_AMENITY
44887471,way/737793388,park,1,true,1.07,1.717,3.0,true,5.0,NEAR_AMENITY
44887471,node/12435545075,bus_stop,1,true,0.091,0.36,1.1,true,2.0,NEAR_AMENITY
44728156,way/277756517,hospital,1,true,0.3,0.649,1.9,,,NEAR_AMENITY
44728156,way/1236781075,school,1,true,0.121,0.208,0.6,true,2.0,NEAR_AMENITY
44728156,way/377308554,college_university,1,true,1.247,1.842,2.5,true,5.0,NEAR_AMENITY
44728156,way/1162981728,metro,1,true,5.367,6.33,7.1,false,3.0,NEAR_AMENITY
44728156,way/1152214346,mall,1,true,1.519,3.568,4.4,true,5.0,NEAR_AMENITY
44728156,way/220861324,market,1,true,0.22,0.774,1.1,true,2.0,NEAR_AMENITY
44728156,node/13396892803,supermarket,1,true,0.573,1.184,2.2,true,2.0,NEAR_AMENITY
44728156,way/460352585,park,1,true,0.905,1.008,1.5,true,5.0,NEAR_AMENITY
44728156,node/3158989496,bus_stop,1,true,0.341,0.376,0.6,true,2.0,NEAR_AMENITY
43851729,way/1302162923,hospital,1,true,2.677,3.706,4.4,,,NEAR_AMENITY
43851729,way/1018763416,school,1,true,0.221,0.372,0.9,true,2.0,NEAR_AMENITY
43851729,way/402881896,college_university,1,true,1.181,1.39,2.0,true,5.0,NEAR_AMENITY
43851729,node/11586280303,metro,1,true,0.716,0.746,0.9,true,3.0,NEAR_AMENITY
43851729,way/723041514,mall,1,true,3.143,3.806,4.5,true,5.0,NEAR_AMENITY
43851729,node/9587375643,market,1,true,0.865,1.645,2.3,true,2.0,NEAR_AMENITY
43851729,way/330615689,supermarket,1,true,1.445,1.643,2.0,true,2.0,NEAR_AMENITY
43851729,way/336071225,park,1,true,0.913,1.5,2.8,true,5.0,NEAR_AMENITY
43851729,node/12437015561,bus_stop,1,true,0.112,0.314,0.7,true,2.0,NEAR_AMENITY
44554823,way/373721573,hospital,1,true,1.654,1.934,2.4,,,NEAR_AMENITY
44554823,node/11064584230,school,1,true,0.193,0.236,0.5,true,2.0,NEAR_AMENITY
44554823,way/1085954986,college_university,1,true,0.926,1.081,1.5,true,5.0,NEAR_AMENITY
44554823,way/1162981728,metro,1,true,6.961,7.196,7.9,false,3.0,NEAR_AMENITY
44554823,way/1152214346,mall,1,true,1.317,1.637,2.3,true,5.0,NEAR_AMENITY
44554823,way/198323758,market,1,true,0.38,0.539,1.0,true,2.0,NEAR_AMENITY
44554823,way/198047404,supermarket,1,true,1.086,1.265,1.9,true,2.0,NEAR_AMENITY
44554823,way/1216845867,park,1,true,0.664,0.864,1.9,true,5.0,NEAR_AMENITY
44554823,node/11761069769,bus_stop,1,true,0.022,0.037,0.1,true,2.0,NEAR_AMENITY
44552530,node/9586251041,hospital,1,true,8.501,9.411,11.2,,,NEAR_AMENITY
44552530,way/1035102506,school,1,true,1.017,1.8,3.5,true,2.0,NEAR_AMENITY
44552530,way/1540723173,college_university,1,true,0.723,2.371,6.3,true,5.0,NEAR_AMENITY
44552530,way/1162981728,metro,1,true,10.65,11.706,13.5,false,3.0,NEAR_AMENITY
44552530,way/362000989,mall,1,true,6.113,7.426,9.1,false,5.0,NEAR_AMENITY
44552530,way/532651473,market,1,true,5.25,7.421,10.0,false,2.0,NEAR_AMENITY
44552530,way/1308395567,supermarket,1,true,4.115,5.26,6.9,false,2.0,NEAR_AMENITY
44552530,way/532651475,park,1,true,4.839,6.196,8.0,false,5.0,NEAR_AMENITY
44552530,node/11862427842,bus_stop,1,true,3.323,3.389,4.1,false,2.0,NEAR_AMENITY
43649617,way/462903369,hospital,1,true,1.004,1.61,2.2,,,NEAR_AMENITY
43649617,way/828946371,school,1,true,0.051,0.094,0.2,true,2.0,NEAR_AMENITY
43649617,way/263444635,college_university,1,true,0.993,1.656,2.2,true,5.0,NEAR_AMENITY
43649617,way/1162981728,metro,1,true,3.547,3.76,3.8,false,3.0,NEAR_AMENITY
43649617,way/556234623,mall,1,true,1.586,2.397,3.9,true,5.0,NEAR_AMENITY
43649617,way/418925063,market,1,true,0.322,0.36,0.7,true,2.0,NEAR_AMENITY
43649617,way/263444626,supermarket,1,true,0.791,1.398,2.1,true,2.0,NEAR_AMENITY
43649617,way/32735042,park,1,true,0.438,0.535,0.9,true,5.0,NEAR_AMENITY
43649617,node/11771724328,bus_stop,1,true,0.015,0.013,0.0,true,2.0,NEAR_AMENITY
44566005,way/225209455,hospital,1,true,0.646,0.932,1.3,,,NEAR_AMENITY
44566005,way/1302034687,school,1,true,0.11,0.266,0.7,true,2.0,NEAR_AMENITY
44566005,way/1059566394,college_university,1,true,0.555,0.778,1.1,true,5.0,NEAR_AMENITY
44566005,way/1162981728,metro,1,true,2.256,2.465,2.6,true,3.0,NEAR_AMENITY
44566005,way/509015321,mall,1,true,0.384,1.376,1.5,true,5.0,NEAR_AMENITY
44566005,way/826183551,market,1,true,0.921,1.017,1.2,true,2.0,NEAR_AMENITY
44566005,node/7436469385,supermarket,1,true,0.179,0.267,0.6,true,2.0,NEAR_AMENITY
44566005,way/238164637,park,1,true,0.949,0.997,1.1,true,5.0,NEAR_AMENITY
44566005,node/4877811752,bus_stop,1,true,0.33,0.331,0.3,true,2.0,NEAR_AMENITY
44687019,way/263447467,hospital,1,true,1.083,1.657,1.8,,,NEAR_AMENITY
44687019,way/854573856,school,1,true,0.053,0.264,0.6,true,2.0,NEAR_AMENITY
44687019,way/39622432,college_university,1,true,0.54,1.313,2.3,true,5.0,NEAR_AMENITY
44687019,way/1162989826,metro,1,true,2.567,3.332,3.9,false,3.0,NEAR_AMENITY
44687019,way/587505132,mall,1,true,2.274,3.11,3.8,true,5.0,NEAR_AMENITY
44687019,way/39598492,market,1,true,0.579,0.663,0.9,true,2.0,NEAR_AMENITY
44687019,node/10801342656,supermarket,1,true,0.22,0.293,0.4,true,2.0,NEAR_AMENITY
44687019,way/32735082,park,1,true,1.074,1.428,1.7,true,5.0,NEAR_AMENITY
44687019,node/11758401402,bus_stop,1,true,0.009,0.005,0.0,true,2.0,NEAR_AMENITY
44596754,way/125294543,hospital,1,true,1.535,1.942,3.3,,,NEAR_AMENITY
