:START_ID(Listing),:END_ID(Ward),:TYPE
44617962,ward|ho-chi-minh|phuong-cho-lon,IN_WARD
45077493,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
45157429,ward|ho-chi-minh|phuong-long-binh,IN_WARD
43339881,ward|ho-chi-minh|phuong-long-binh,IN_WARD
45100152,ward|ho-chi-minh|phuong-ong-hoa,IN_WARD
45060924,ward|ho-chi-minh|phuong-cho-lon,IN_WARD
45100513,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
45100628,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
45096630,ward|ho-chi-minh|phuong-an-ong,IN_WARD
45056608,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
45102262,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
44805963,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
45084852,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
44464018,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44719109,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44632413,ward|ho-chi-minh|phuong-long-binh,IN_WARD
45186848,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
44224180,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
44456711,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
44050394,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
45155376,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
45078531,ward|ho-chi-minh|xa-xuan-thoi-son,IN_WARD
43716508,ward|ho-chi-minh|phuong-long-binh,IN_WARD
43411750,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
44626653,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
45179775,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
45175567,ward|ho-chi-minh|phuong-minh-phung,IN_WARD
45177611,ward|ho-chi-minh|phuong-minh-phung,IN_WARD
44847526,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44424655,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
44762062,ward|ho-chi-minh|phuong-long-truong,IN_WARD
45133806,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45133822,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45017788,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
44585453,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44453924,ward|ho-chi-minh|phuong-long-binh,IN_WARD
43926137,ward|ho-chi-minh|phuong-di-an,IN_WARD
45172791,ward|ho-chi-minh|phuong-minh-phung,IN_WARD
44892271,ward|ho-chi-minh|phuong-long-truong,IN_WARD
45102937,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
45095425,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45095507,ward|ho-chi-minh|phuong-an-lac,IN_WARD
44706860,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
45171887,ward|ho-chi-minh|phuong-go-vap,IN_WARD
45172117,ward|ho-chi-minh|phuong-an-ong,IN_WARD
45171910,ward|ho-chi-minh|phuong-minh-phung,IN_WARD
45171934,ward|ho-chi-minh|phuong-minh-phung,IN_WARD
44631355,ward|ho-chi-minh|phuong-long-binh,IN_WARD
43715977,ward|ho-chi-minh|phuong-long-binh,IN_WARD
45055545,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
44427897,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
44422861,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
44046077,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
43551199,ward|ho-chi-minh|phuong-long-binh,IN_WARD
45084721,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44463660,ward|ho-chi-minh|phuong-long-binh,IN_WARD
43679734,ward|ho-chi-minh|phuong-long-binh,IN_WARD
43847718,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44562715,ward|ho-chi-minh|phuong-di-an,IN_WARD
44023941,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44988147,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44843130,ward|ho-chi-minh|phuong-xuan-hoa,IN_WARD
44904039,ward|ho-chi-minh|phuong-tan-phu,IN_WARD
44945503,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
45052937,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
44988313,ward|ho-chi-minh|phuong-long-binh,IN_WARD
45062392,ward|ho-chi-minh|phuong-an-ong,IN_WARD
44945217,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
45072815,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
45061945,ward|ho-chi-minh|phuong-cho-lon,IN_WARD
44050164,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
44860566,ward|ho-chi-minh|xa-tan-nhut,IN_WARD
43345644,ward|ho-chi-minh|phuong-long-binh,IN_WARD
45158878,ward|ho-chi-minh|phuong-binh-hoa,IN_WARD
45024916,ward|ho-chi-minh|phuong-xom-chieu,IN_WARD
45260658__1,ward|ho-chi-minh|phuong-thuan-giao,IN_WARD
44910264__1,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
44315816__1,ward|ho-chi-minh|xa-nha-be,IN_WARD
45240187__1,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
41685836__1,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45176664__1,ward|ho-chi-minh|phuong-long-binh,IN_WARD
45257389,ward|ho-chi-minh|phuong-tan-son,IN_WARD
45260073,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
45221822,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
45118179,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
45109833,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
44762633,ward|ho-chi-minh|xa-hoc-mon,IN_WARD
45139928,ward|ho-chi-minh|phuong-hoa-binh,IN_WARD
45170694,ward|ho-chi-minh|phuong-tan-thoi-hiep,IN_WARD
37920615,ward|ho-chi-minh|phuong-chanh-phu-hoa,IN_WARD
45214509,ward|ho-chi-minh|phuong-ban-co,IN_WARD
45218797,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
45188401,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
45027406,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
42599412,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
45245657,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
45266012,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
45266829,ward|ho-chi-minh|phuong-tan-my,IN_WARD
45171748,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
45234494,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
45251894,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
45138363,ward|ho-chi-minh|phuong-tan-son,IN_WARD
45221020,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
45164769,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
44586946,ward|ho-chi-minh|phuong-ban-co,IN_WARD
43695382,ward|ho-chi-minh|phuong-tan-my,IN_WARD
45246408,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
42423444,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
45164575,ward|ho-chi-minh|phuong-long-huong,IN_WARD
45233274,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
44945202,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
45233008,ward|ho-chi-minh|phuong-cho-lon,IN_WARD
45170798,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
45209347,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
45232003,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
45191674,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
44960303,ward|ho-chi-minh|phuong-vuon-lai,IN_WARD
45227137,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
44285831,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
45176118,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
44708079,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
44869380,ward|ho-chi-minh|phuong-tan-thoi-hiep,IN_WARD
45215745,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
44490909,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
45195893,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
44085270,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
45188258,ward|ho-chi-minh|phuong-thuan-giao,IN_WARD
45179572,ward|ho-chi-minh|phuong-phuoc-thang,IN_WARD
44391654,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
43684389,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45263166,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
45255723,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
43684138,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
45138441,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
45180580,ward|ho-chi-minh|xa-hoc-mon,IN_WARD
45266795,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
44604418,ward|ho-chi-minh|phuong-an-ong,IN_WARD
45132003,ward|ho-chi-minh|xa-nha-be,IN_WARD
44041038,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
45271919,ward|ho-chi-minh|phuong-tan-my,IN_WARD
45268389,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
45250947,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
45147770,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
45060998,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
45257856,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
45260658__2,ward|ho-chi-minh|phuong-thuan-giao,IN_WARD
44559172,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
44817698,ward|ho-chi-minh|phuong-tan-my,IN_WARD
44066956,ward|ho-chi-minh|phuong-tan-my,IN_WARD
45236779,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
44838130,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
44624983,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
45075817,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
45075802,ward|ho-chi-minh|phuong-go-vap,IN_WARD
45019732,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
44562429,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
45072577,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45255747,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
45236207,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
45071367,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
44753008,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
45231504,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
44106049,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
45252747,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
43698090,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
43775385,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
44574182,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
44949894,ward|ho-chi-minh|xa-nha-be,IN_WARD
45256206,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
45124344,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
44522419,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
44014157,ward|ho-chi-minh|xa-nha-be,IN_WARD
44963713,ward|ho-chi-minh|xa-nha-be,IN_WARD
45091488,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
45069226,ward|ho-chi-minh|xa-nha-be,IN_WARD
43533970,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
45214659,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
44427695,ward|ho-chi-minh|phuong-vuon-lai,IN_WARD
44934839,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
45085092,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
44577814,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
44935352,ward|ho-chi-minh|xa-tan-nhut,IN_WARD
45240798,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
45111612,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
44623799,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
45261802,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
40679443,ward|ho-chi-minh|phuong-long-truong,IN_WARD
44818877,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
41078865,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
45143889,ward|ho-chi-minh|xa-nha-be,IN_WARD
39465019,ward|ho-chi-minh|xa-nha-be,IN_WARD
45256332,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
43862357,ward|ho-chi-minh|xa-nha-be,IN_WARD
45252566,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
45255230,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
44598931,ward|ho-chi-minh|xa-nha-be,IN_WARD
45263425,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
44854353,ward|ho-chi-minh|xa-nha-be,IN_WARD
44953673,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
44341133,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
43469104,ward|ho-chi-minh|xa-nha-be,IN_WARD
44759145,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
45189288,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
45222094,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45193853,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
44684469,ward|ho-chi-minh|phuong-go-vap,IN_WARD
45272297,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
45198154,ward|ho-chi-minh|xa-tru-van-tho,IN_WARD
45005416,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
45246125,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
45103700,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
44615878,ward|ho-chi-minh|xa-binh-hung,IN_WARD
40970351,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
45124613,ward|ho-chi-minh|phuong-go-vap,IN_WARD
44832555,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
45190193,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
45190237,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
45190476,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
45266627,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
44432931,ward|ho-chi-minh|phuong-phu-lam,IN_WARD
44532175,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
45265868,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
45257511,ward|ho-chi-minh|phuong-binh-ong,IN_WARD
45267874,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
43472386,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
45261598,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
45271863,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
42188831,ward|ho-chi-minh|phuong-long-truong,IN_WARD
45262674,ward|ho-chi-minh|phuong-linh-xuan,IN_WARD
45239181,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
43888979,ward|ho-chi-minh|phuong-an-ong,IN_WARD
44066039,ward|ho-chi-minh|phuong-long-truong,IN_WARD
45050264,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
44990569,ward|ho-chi-minh|phuong-binh-ong,IN_WARD
45251079,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
45235483,ward|ho-chi-minh|phuong-tan-thoi-hiep,IN_WARD
45267067,ward|ho-chi-minh|phuong-linh-xuan,IN_WARD
45261487,ward|ho-chi-minh|phuong-go-vap,IN_WARD
43593699,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
44784199,ward|ho-chi-minh|phuong-an-lac,IN_WARD
44744909,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45271541,ward|ho-chi-minh|xa-nha-be,IN_WARD
45007611,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45083934,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45189695,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
45270893,ward|ho-chi-minh|xa-nha-be,IN_WARD
45261561,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
45016136,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
45128430,ward|ho-chi-minh|phuong-ban-co,IN_WARD
45151591,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
42379055,ward|ho-chi-minh|phuong-tam-binh,IN_WARD
45190446,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
45146834,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
45261209,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
44443389,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
45054943,ward|ho-chi-minh|phuong-tan-my,IN_WARD
45159682,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
43906503,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
45270265,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
44150181,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
45004899,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45089167,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
44153316,ward|ho-chi-minh|phuong-linh-xuan,IN_WARD
45261902,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
44435880,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
43981180,ward|ho-chi-minh|phuong-nhieu-loc,IN_WARD
44951460,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
44942944,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
45258990,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
45232770,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
43832511,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45262066,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
45064702,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
44335025,ward|ho-chi-minh|phuong-ban-co,IN_WARD
43775873,ward|ho-chi-minh|phuong-an-ong,IN_WARD
44965701,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
43172287,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
44222475,ward|ho-chi-minh|phuong-nhieu-loc,IN_WARD
42806581,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
43467650,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
43903589,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
43720201,ward|ho-chi-minh|phuong-long-truong,IN_WARD
40901271,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
45083831,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45247724,ward|ho-chi-minh|phuong-tan-my,IN_WARD
43238341,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
42527051,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
44140279,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
43931812,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
43376549,ward|ho-chi-minh|phuong-ban-co,IN_WARD
44825135,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
44819746,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
43598350,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
45231497,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
45253348,ward|ho-chi-minh|phuong-go-vap,IN_WARD
44810753,ward|ho-chi-minh|phuong-long-truong,IN_WARD
44865186,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
44773630,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
43122633,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
45241403,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45120025,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
45076045,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
45261455,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
45261537,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
45144378,ward|ho-chi-minh|phuong-long-binh,IN_WARD
44089093,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
43452916,ward|ho-chi-minh|phuong-vuon-lai,IN_WARD
45240198,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
44734340,ward|ho-chi-minh|phuong-xom-chieu,IN_WARD
44790560,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
43419296,ward|ho-chi-minh|phuong-xuan-hoa,IN_WARD
45252887,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
45251312,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
45038437,ward|ho-chi-minh|phuong-long-truong,IN_WARD
44522452,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
44593189,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
45071210,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
45270087,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
45097287,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
45260967,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
43786316,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
45189282,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
44958409,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
45249483,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
45189864,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
41753098,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
44618700,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
42045091,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
45138568,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
42666931,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
44945238,ward|ho-chi-minh|xa-nha-be,IN_WARD
45246198,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45238136,ward|ho-chi-minh|phuong-ban-co,IN_WARD
45256356,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
45262999,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
44763347,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45247385,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
45220146,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
45220153,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
45189051,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
43398089,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
45265594,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
44962033,ward|ho-chi-minh|phuong-an-lac,IN_WARD
44871367,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
44018332,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
43789474,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
44931890,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
44772974,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
45251495,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
45265586,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
45229877,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
45228729,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
45224442,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
44893195,ward|ho-chi-minh|phuong-rach-dua,IN_WARD
44823131,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
43900696,ward|ho-chi-minh|phuong-ban-co,IN_WARD
43517731,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
44960399,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
44634511,ward|ho-chi-minh|phuong-vuon-lai,IN_WARD
44826909,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
45178137,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45270308,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
44877964,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
45223747,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
45251169,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
45243923,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
45206703,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
45206360,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
45263608,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
44829409,ward|ho-chi-minh|xa-nha-be,IN_WARD
44687572,ward|ho-chi-minh|phuong-nhieu-loc,IN_WARD
45007564,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
44046412,ward|ho-chi-minh|phuong-tan-my,IN_WARD
44751278,ward|ho-chi-minh|phuong-xuan-hoa,IN_WARD
45191822,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
45259017,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
45155867,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
45260350,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
45252083,ward|ho-chi-minh|phuong-nhieu-loc,IN_WARD
44837428,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
44812725,ward|ho-chi-minh|phuong-an-lac,IN_WARD
45247851,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
45265219,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
41002296,ward|ho-chi-minh|phuong-ban-co,IN_WARD
45167074,ward|ho-chi-minh|phuong-an-lac,IN_WARD
44963337,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
40484691,ward|ho-chi-minh|xa-binh-hung,IN_WARD
45266745,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
45265897,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
45257827,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
42886620,ward|ho-chi-minh|phuong-phu-inh,IN_WARD
45140058,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
44718946,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
45051736,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
44964591,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
45075183,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
45181136,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
44468892,ward|ho-chi-minh|phuong-phuoc-thang,IN_WARD
41212871,ward|ho-chi-minh|xa-ho-tram,IN_WARD
45259507,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
44226284,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
45255987,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
45259007,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
44935139,ward|ho-chi-minh|phuong-linh-xuan,IN_WARD
45134992,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
44261451,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
45148623,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
45065540,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
43821501,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
44712145,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
45264215,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
45096611,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
