listing_id,rank,neighbor_id,sim
45200912,7,45178935,0.9729
45200912,8,44059695,0.9729
45200912,9,45025943,0.9728
45200912,10,45247355,0.9728
45200912,11,45200887,0.9726
45200912,12,45154879,0.9723
45200912,13,44987007,0.9718
45200912,14,45106450,0.9718
45200912,15,44646136,0.971
45200912,16,45223231,0.9709
45200912,17,44518664,0.9707
45200912,18,43797312,0.9707
45200912,19,44609746,0.9707
45197820,0,45233856,0.9682
45197820,1,43258837,0.9679
45197820,2,43900696,0.9666
45197820,3,43698050,0.9651
45197820,4,45209973,0.9649
45197820,5,45243471,0.9637
45197820,6,44871995,0.9631
45197820,7,45177946,0.963
45197820,8,44389301,0.9629
45197820,9,44732699,0.9622
45197820,10,44623799,0.9619
45197820,11,45266012,0.9617
45197820,12,44296142,0.9616
45197820,13,43376549,0.9611
45197820,14,41002296,0.9599
45197820,15,45207858,0.9594
45197820,16,44335025,0.9592
45197820,17,45220098,0.9587
45197820,18,45240745,0.9586
45197820,19,45268387,0.9585
45207858,0,43900696,0.9792
45207858,1,45209973,0.977
45207858,2,43376549,0.9738
45207858,3,45240745,0.9717
45207858,4,45111083,0.9697
45207858,5,43698050,0.969
45207858,6,41002296,0.9676
45207858,7,45177946,0.9675
45207858,8,44296142,0.9672
45207858,9,44795201,0.9668
45207858,10,45076615,0.9667
45207858,11,45128430,0.9666
45207858,12,45243471,0.9663
45207858,13,45238136,0.966
45207858,14,45224019,0.9659
45207858,15,44432528,0.9657
45207858,16,45237139,0.9657
45207858,17,44926293,0.9656
45207858,18,44732699,0.9648
45207858,19,43258837,0.9647
45200970,0,44559172,0.9815
45200970,1,45210238,0.9802
45200970,2,45201082,0.9788
45200970,3,44624881,0.9778
45200970,4,44577814,0.9776
45200970,5,44562429,0.9766
45200970,6,44669242,0.9764
45200970,7,44984143,0.975
45200970,8,45175447,0.9748
45200970,9,45190126,0.9746
45200970,10,44759145,0.9746
45200970,11,44871367,0.9745
45200970,12,43698090,0.9743
45200970,13,45167074,0.9742
45200970,14,44441867,0.9741
45200970,15,45209430,0.9741
45200970,16,45103339,0.9741
45200970,17,45163698,0.9734
45200970,18,44522419,0.9731
45200970,19,44823226,0.9731
45199676,0,45204924,0.9786
45199676,1,44440279,0.9773
45199676,2,45205140,0.9761
45199676,3,45070876,0.9756
45199676,4,44153316,0.9741
45199676,5,44673808,0.974
45199676,6,44904491,0.9737
45199676,7,45114937,0.9737
45199676,8,45138441,0.9732
45199676,9,43869611,0.9722
45199676,10,45062729,0.9721
45199676,11,45194196,0.9715
45199676,12,43015737,0.9713
45199676,13,45220146,0.9709
45199676,14,45122141,0.9709
45199676,15,44417445,0.9708
45199676,16,44209474,0.9706
45199676,17,45050074,0.9704
45199676,18,44986630,0.9702
45199676,19,45200941,0.9699
44107340,0,45240894,0.9763
44107340,1,45204741,0.9762
44107340,2,45192019,0.9746
44107340,3,45235509,0.9736
44107340,4,44670333,0.9734
44107340,5,45236207,0.9734
44107340,6,45197139,0.9725
44107340,7,45004927,0.9723
44107340,8,44269504,0.972
44107340,9,45199407,0.9719
44107340,10,45205298,0.9711
44107340,11,44956282,0.9706
44107340,12,44502536,0.9702
44107340,13,44652093,0.97
44107340,14,45179980,0.9698
44107340,15,45158404,0.9695
44107340,16,44827360,0.9694
44107340,17,45184381,0.9689
44107340,18,44126704,0.9688
44107340,19,45205027,0.9684
44999155,0,44669242,0.9836
44999155,1,45099576,0.9824
44999155,2,44522419,0.9819
44999155,3,44759145,0.9787
44999155,4,45109389,0.9785
44999155,5,45172012,0.9763
44999155,6,45257726,0.9761
44999155,7,45189133,0.9758
44999155,8,45016430,0.9748
44999155,9,45212198,0.9743
44999155,10,45116577,0.9742
44999155,11,44577814,0.9741
44999155,12,45196346,0.9736
44999155,13,45105953,0.9736
44999155,14,45190126,0.9733
44999155,15,44984143,0.9728
44999155,16,45079321,0.9727
44999155,17,45111637,0.9727
44999155,18,43017696,0.9724
44999155,19,45181392,0.9724
45197229,0,45212565,0.9826
45197229,1,45114495,0.9792
45197229,2,45236756,0.9783
45197229,3,45205916,0.9779
45197229,4,45189051,0.9772
45197229,5,45050074,0.9771
45197229,6,45189213,0.977
45197229,7,45058266,0.9762
45197229,8,45243957,0.9762
45197229,9,45266517,0.976
45197229,10,45157460,0.976
45197229,11,45122141,0.9759
45197229,12,45205140,0.9755
45197229,13,45140813,0.9754
45197229,14,44526452,0.9753
45197229,15,45073001,0.9747
45197229,16,44673808,0.9746
45197229,17,44616457,0.9741
45197229,18,45189695,0.974
45197229,19,45202806,0.974
45203351,0,44296343,0.978
45203351,1,44910730,0.976
45203351,2,45182855,0.9706
45203351,3,45096436,0.9698
45203351,4,45263200,0.9691
45203351,5,44854473,0.9689
45203351,6,45077279,0.9688
45203351,7,45106450,0.9687
45203351,8,44935139,0.9686
45203351,9,44895598,0.9682
45203351,10,45217976,0.9682
45203351,11,43888979,0.9681
45203351,12,45177579,0.9681
45203351,13,44209474,0.968
45203351,14,44998106,0.9679
45203351,15,43482908,0.9677
45203351,16,44538130,0.9674
45203351,17,44125126,0.9673
45203351,18,45243923,0.9673
45203351,19,45262066,0.9672
45204306,0,44992923,0.9807
45204306,1,45088537,0.9778
45204306,2,44555827,0.9778
45204306,3,44909325,0.9777
45204306,4,45073001,0.9776
45204306,5,45177268,0.9775
45204306,6,44854998,0.9774
45204306,7,45099576,0.9773
45204306,8,45109943,0.9772
45204306,9,45223173,0.9772
45204306,10,45060998,0.9771
45204306,11,45155379,0.977
45204306,12,45183992,0.977
45204306,13,45210238,0.9767
45204306,14,44990934,0.9766
45204306,15,45260718,0.9765
45204306,16,45037091,0.9764
45204306,17,44871367,0.9763
45204306,18,45210546,0.9763
45204306,19,45231780,0.9762
45200887,0,45256237,0.9768
45200887,1,44957948,0.9757
45200887,2,45161667,0.9743
45200887,3,45026350,0.9728
45200887,4,45200912,0.9726
45200887,5,45104974,0.9723
45200887,6,45181336,0.972
45200887,7,45204718,0.9714
45200887,8,45080276,0.9712
45200887,9,44059695,0.9706
45200887,10,45223231,0.9702
45200887,11,43017696,0.97
45200887,12,45239681,0.9697
45200887,13,44538130,0.9697
45200887,14,45223119,0.9696
45200887,15,44842280,0.9693
45200887,16,44857911,0.9693
45200887,17,45240798,0.9692
45200887,18,45046681,0.969
45200887,19,44994529,0.969
45025394,0,44900702,0.9807
45025394,1,45136321,0.9792
45025394,2,44823332,0.979
45025394,3,44812838,0.9785
45025394,4,45190029,0.9781
45025394,5,45084065,0.9777
45025394,6,45209430,0.9776
45025394,7,45004726,0.9776
45025394,8,44897311,0.9769
45025394,9,45189282,0.9767
45025394,10,44039083,0.9764
45025394,11,43928437,0.976
45025394,12,45223116,0.9759
45025394,13,45019432,0.9758
45025394,14,44734340,0.9758
45025394,15,44653498,0.9758
45025394,16,45240385,0.9757
45025394,17,44912644,0.9754
45025394,18,44773630,0.9753
45025394,19,45238048,0.9753
45188564,0,44959043,0.9848
45188564,1,45190446,0.9817
45188564,2,44827162,0.9811
45188564,3,44756781,0.9809
45188564,4,44803935,0.9808
45188564,5,45108824,0.9807
45188564,6,45037091,0.9807
45188564,7,44838922,0.9804
45188564,8,43552729,0.9804
45188564,9,44604328,0.9802
45188564,10,44872005,0.98
45188564,11,44052997,0.9794
45188564,12,45237769,0.9788
45188564,13,43928437,0.9787
45188564,14,44827098,0.9785
45188564,15,45055698,0.9785
45188564,16,44826909,0.9781
45188564,17,44870510,0.978
45188564,18,42104888,0.9776
45188564,19,44895602,0.9773
45201686,0,44881114,0.9812
45201686,1,45141065,0.9758
45201686,2,44552530,0.9741
45201686,3,45217976,0.9735
45201686,4,44089093,0.9731
45201686,5,44226284,0.9731
45201686,6,45177905,0.9719
45201686,7,44329060,0.9718
45201686,8,44593189,0.9718
45201686,9,44875078,0.9716
45201686,10,44607479,0.9713
45201686,11,44635628,0.9703
45201686,12,45261598,0.9702
45201686,13,45180731,0.9701
45201686,14,44378630,0.9701
45201686,15,44522452,0.9697
45201686,16,44570832,0.9694
45201686,17,43866971,0.9692
45201686,18,45097549,0.969
45201686,19,44125126,0.9685
45191977,0,45158976,0.98
45191977,1,44813625,0.9774
45191977,2,45080276,0.9753
45191977,3,45217777,0.9748
45191977,4,44538130,0.9746
45191977,5,45138940,0.9743
45191977,6,45010087,0.9739
45191977,7,45210343,0.9738
45191977,8,45230461,0.9734
45191977,9,45146527,0.9734
45191977,10,45222316,0.9732
45191977,11,44973672,0.9731
45191977,12,45035264,0.9714
45191977,13,45099055,0.9713
45191977,14,45090623,0.971
45191977,15,45227685,0.9707
45191977,16,45262066,0.9707
45191977,17,44653894,0.9706
45191977,18,44867301,0.9704
45191977,19,45000100,0.9703
45203340,0,45226264,0.9688
45203340,1,45193147,0.9647
45203340,2,45201374,0.9644
45203340,3,44264563,0.9629
45203340,4,45196395,0.9622
45203340,5,44871770,0.962
45203340,6,45194358,0.9617
45203340,7,45143748,0.9615
45203340,8,42423444,0.9614
45203340,9,44900300,0.9605
45203340,10,44488372,0.9599
45203340,11,44836443,0.9597
45203340,12,44961052,0.9587
45203340,13,44066039,0.9584
45203340,14,44469361,0.9581
45203340,15,44935288,0.9578
45203340,16,41287063,0.9577
45203340,17,44973206,0.9577
45203340,18,43232221,0.9575
45203340,19,43486829,0.9575
44942519,0,45140241,0.9812
44942519,1,44972736,0.9794
44942519,2,44605207,0.9792
44942519,3,45272297,0.9791
44942519,4,45252017,0.9786
44942519,5,45059567,0.9779
44942519,6,45177900,0.9778
44942519,7,44871367,0.9776
44942519,8,44991295,0.9775
44942519,9,45005189,0.9771
44942519,10,44907969,0.977
44942519,11,44673778,0.9769
44942519,12,45148583,0.9769
44942519,13,45164175,0.9768
44942519,14,44961717,0.9768
44942519,15,45214116,0.9763
44942519,16,44870510,0.9762
44942519,17,45238136,0.9761
44942519,18,44897311,0.976
44942519,19,44966659,0.976
44872082,0,44742848,0.9944
44872082,1,45215802,0.9877
44872082,2,45125747,0.9852
44872082,3,44901153,0.9838
44872082,4,44730435,0.9834
44872082,5,44368428,0.9822
44872082,6,43676269,0.9817
44872082,7,44687572,0.9805
44872082,8,44566005,0.9791
44872082,9,44617350,0.9788
44872082,10,45153903,0.9783
44872082,11,45054822,0.9777
44872082,12,45118442,0.977
44872082,13,45186485,0.9769
44872082,14,45215597,0.9767
44872082,15,43683976,0.9766
44872082,16,45147655,0.9762
44872082,17,45133082,0.9762
44872082,18,45235999,0.9761
44872082,19,45215285,0.976
45203396,0,45042578,0.9816
45203396,1,44573847,0.9807
45203396,2,45143537,0.9801
45203396,3,45183074,0.9784
45203396,4,44393683,0.9772
45203396,5,44756981,0.9771
45203396,6,45176415,0.977
45203396,7,43827731,0.9761
45203396,8,45043941,0.9761
45203396,9,45229038,0.9758
45203396,10,45190126,0.9756
45203396,11,45124353,0.9756
45203396,12,45097499,0.9749
45203396,13,45173815,0.9746
45203396,14,44823332,0.9746
45203396,15,45065182,0.9741
45203396,16,45177340,0.974
45203396,17,45037091,0.974
45203396,18,44430840,0.9737
45203396,19,45237769,0.9736
45037137,0,45099850,0.9788
45037137,1,45236779,0.976
45037137,2,44233376,0.9746
45037137,3,44418681,0.9744
45037137,4,45183074,0.9742
45037137,5,45043941,0.9737
45037137,6,45133173,0.9735
45037137,7,45249096,0.9734
45037137,8,45205934,0.9732
45037137,9,43847525,0.9732
45037137,10,44995126,0.9729
45037137,11,44926521,0.9729
45037137,12,44830541,0.9727
45037137,13,45224513,0.9726
45037137,14,44542346,0.9723
45037137,15,44756621,0.9722
45037137,16,45246455,0.972
45037137,17,45207213,0.972
45037137,18,45160107,0.9719
45037137,19,40503409,0.9717
45203198,0,45035345,0.9797
45203198,1,45222316,0.9772
45203198,2,45210106,0.9734
45203198,3,45230461,0.9732
45203198,4,44363864,0.9732
45203198,5,45016818,0.9718
45203198,6,45025539,0.9716
45203198,7,43535889,0.9713
45203198,8,45047466,0.9709
45203198,9,44351096,0.9698
45203198,10,45146527,0.9697
45203198,11,45197594,0.9694
45203198,12,45152520,0.9689
45203198,13,44871874,0.9687
45203198,14,45159325,0.9686
45203198,15,44965051,0.9683
45203198,16,44548644,0.9677
45203198,17,45178730,0.9671
45203198,18,45099055,0.9671
45203198,19,45183862,0.967
45201332,0,44582359,0.9789
45201332,1,45048496,0.9779
45201332,2,44922460,0.9774
45201332,3,44963403,0.9757
45201332,4,45203517,0.9753
45201332,5,44893598,0.9753
45201332,6,45157792,0.974
45201332,7,44891235,0.9739
45201332,8,44857952,0.9737
45201332,9,44857859,0.9734
45201332,10,44841956,0.9724
45201332,11,45010057,0.972
45201332,12,44995869,0.972
45201332,13,44732236,0.9719
45201332,14,45256662,0.9719
45201332,15,44637401,0.9719
45201332,16,44187433,0.9716
45201332,17,44797875,0.9716
45201332,18,44918394,0.9709
45201332,19,44066576,0.9709
45012028,0,45080935,0.9799
45012028,1,45106137,0.9788
45012028,2,45269042,0.9767
45012028,3,45267089,0.9764
45012028,4,45105755,0.976
45012028,5,43503286,0.9757
45012028,6,45163492,0.9757
45012028,7,45117695,0.9756
45012028,8,45019732,0.975
45012028,9,44983989,0.9741
45012028,10,45246442,0.9741
45012028,11,44961499,0.974
45012028,12,45212157,0.974
45012028,13,45116634,0.9737
45012028,14,45125602,0.9736
45012028,15,44488972,0.9735
45012028,16,44842280,0.9735
45012028,17,45256356,0.9735
45012028,18,45136621,0.9731
45012028,19,45144119,0.973
45200102,0,44837561,0.9785
45200102,1,45139954,0.9778
45200102,2,45238048,0.9767
45200102,3,45155379,0.9756
45200102,4,45157943,0.9753
45200102,5,45180487,0.9752
45200102,6,44920655,0.9742
45200102,7,45021898,0.9741
45200102,8,45178622,0.9737
45200102,9,44994534,0.9736
45200102,10,45156160,0.9736
45200102,11,45186485,0.9735
45200102,12,45271919,0.9733
45200102,13,45134992,0.9733
45200102,14,44842530,0.9732
45200102,15,43161489,0.9731
45200102,16,44798739,0.9726
45200102,17,44732090,0.9724
45200102,18,45149575,0.9724
45200102,19,44197096,0.9724
45204282,0,44825353,0.9695
45204282,1,43596772,0.9694
45204282,2,45241889,0.9675
45204282,3,45160018,0.9672
45204282,4,45088744,0.967
45204282,5,43517747,0.9667
45204282,6,45257511,0.9663
45204282,7,44702970,0.9663
45204282,8,44488972,0.966
45204282,9,44532561,0.966
45204282,10,44973672,0.9658
45204282,11,45263200,0.9654
45204282,12,44887491,0.9652
45204282,13,44812705,0.965
45204282,14,45190237,0.965
45204282,15,45157462,0.9647
45204282,16,45206831,0.9646
45204282,17,45197452,0.9645
45204282,18,45043941,0.9644
45204282,19,45184445,0.9644
45194838,0,45048044,0.9825
45194838,1,45086865,0.9817
45194838,2,45223116,0.9811
45194838,3,45061303,0.9798
45194838,4,45197452,0.9788
45194838,5,45251495,0.9781
45194838,6,45132834,0.9779
45194838,7,44995879,0.9777
45194838,8,45061258,0.9772
45194838,9,44887491,0.9771
45194838,10,45256146,0.977
45194838,11,44886954,0.9769
45194838,12,45194695,0.9763
45194838,13,44274637,0.9762
45194838,14,45167074,0.9761
45194838,15,45185949,0.9755
45194838,16,45190029,0.9755
45194838,17,45233147,0.9753
45194838,18,45250342,0.9753
45194838,19,44555827,0.9751
44871770,0,44264563,0.9819
44871770,1,44874488,0.9772
44871770,2,45040121,0.966
44871770,3,45196395,0.9647
44871770,4,43203408,0.9644
44871770,5,45193147,0.9644
44871770,6,44424655,0.9636
44871770,7,45104283,0.9632
44871770,8,45201374,0.9632
44871770,9,45194358,0.9632
44871770,10,44915785,0.9629
44871770,11,45004615,0.9626
44871770,12,45040043,0.9621
44871770,13,45203340,0.962
44871770,14,45096436,0.9617
44871770,15,45064603,0.9617
44871770,16,44359327,0.9615
44871770,17,44712145,0.9614
44871770,18,44945202,0.9613
44871770,19,44961052,0.9612
45197452,0,45086865,0.9834
45197452,1,45048044,0.9831
45197452,2,45090864,0.9818
45197452,3,45270265,0.9805
45197452,4,44995879,0.9804
45197452,5,45233147,0.98
45197452,6,44870565,0.9797
45197452,7,44743670,0.9796
45197452,8,45223116,0.9791
45197452,9,45194838,0.9788
45197452,10,44887491,0.9786
45197452,11,44891727,0.9786
45197452,12,45250342,0.9784
45197452,13,44784199,0.9784
45197452,14,45190792,0.9782
45197452,15,45195095,0.9781
45197452,16,45149886,0.9781
45197452,17,44984622,0.9778
45197452,18,45066800,0.9777
45197452,19,44865186,0.9775
45200834,0,44962221,0.986
45200834,1,44970216,0.986
45200834,2,45115150,0.9842
45200834,3,45048044,0.9817
45200834,4,45039093,0.9816
45200834,5,43667257,0.9796
45200834,6,44995879,0.979
45200834,7,45181336,0.9789
45200834,8,45256237,0.9783
45200834,9,45025943,0.9783
45200834,10,44944990,0.9782
45200834,11,45117835,0.9781
45200834,12,45074990,0.9776
45200834,13,45104974,0.9775
45200834,14,45163490,0.9773
45200834,15,45247355,0.9771
45200834,16,45078115,0.9765
45200834,17,45064702,0.9765
45200834,18,45086865,0.9763
45200834,19,45178935,0.9763
45203152,0,45253987,0.9832
45203152,1,44039083,0.9813
45203152,2,45257227,0.9773
45203152,3,44532175,0.9773
45203152,4,44837561,0.9768
45203152,5,45186485,0.9764
45203152,6,45238048,0.9754
45203152,7,44939017,0.9754
45203152,8,45154603,0.9753
45203152,9,45073172,0.9752
45203152,10,45266517,0.975
45203152,11,44477523,0.975
45203152,12,44798739,0.9746
45203152,13,44960399,0.9745
45203152,14,44694701,0.9743
45203152,15,44816274,0.9743
45203152,16,44477261,0.9741
45203152,17,44565872,0.9741
45203152,18,45192745,0.974
45203152,19,44052997,0.974
45191353,0,45148623,0.9881
45191353,1,45214926,0.9807
45191353,2,44432198,0.9773
45191353,3,42234179,0.9758
45191353,4,44234452,0.975
45191353,5,43122633,0.9744
45191353,6,45187163,0.9741
45191353,7,45196397,0.9734
45191353,8,44962461,0.973
45191353,9,44869947,0.972
45191353,10,42156226,0.9718
45191353,11,45239064,0.9712
45191353,12,45108028,0.9702
45191353,13,45194127,0.9698
45191353,14,45186062,0.9692
45191353,15,44775919,0.9691
45191353,16,44965534,0.969
45191353,17,44657233,0.9687
45191353,18,44958409,0.9685
45191353,19,44765040,0.9678
44991295,0,45203010,0.9787
44991295,1,45140241,0.9781
44991295,2,44972736,0.9779
44991295,3,44942519,0.9775
44991295,4,45019432,0.9771
44991295,5,44961717,0.9768
44991295,6,45252017,0.9766
44991295,7,44950030,0.9766
44991295,8,45193853,0.9763
44991295,9,45190193,0.9759
44991295,10,45147770,0.9757
44991295,11,44884865,0.9756
44991295,12,44984143,0.9756
44991295,13,45255747,0.9756
44991295,14,44966659,0.9756
44991295,15,44897311,0.9755
44991295,16,45148583,0.9755
44991295,17,45272297,0.9751
44991295,18,45183034,0.9751
44991295,19,45214116,0.9751
44950030,0,45145097,0.983
44950030,1,45222961,0.9825
44950030,2,45251031,0.9818
44950030,3,45256975,0.9812
44950030,4,45102022,0.9809
44950030,5,45175383,0.98
44950030,6,45232122,0.9792
44950030,7,45178622,0.9792
44950030,8,44837561,0.9785
44950030,9,45238048,0.9785
44950030,10,45214116,0.9784
44950030,11,43705497,0.9783
44950030,12,44798739,0.9779
44950030,13,44959043,0.9777
44950030,14,44851752,0.9777
44950030,15,45182692,0.9775
44950030,16,44256277,0.9772
44950030,17,45096390,0.9772
44950030,18,45116827,0.9768
44950030,19,45231197,0.9767
45147655,0,44732057,0.9845
45147655,1,44687572,0.9829
45147655,2,45252083,0.9807
45147655,3,45153903,0.9806
45147655,4,44566005,0.9802
45147655,5,44368428,0.9796
45147655,6,45215802,0.9792
45147655,7,43683976,0.9782
45147655,8,44901153,0.9776
45147655,9,44742848,0.9775
45147655,10,45093795,0.9773
45147655,11,44623266,0.9767
45147655,12,44872082,0.9762
45147655,13,45215597,0.9761
45147655,14,44617350,0.9757
45147655,15,45118442,0.9757
45147655,16,43649617,0.9755
45147655,17,44730435,0.9751
45147655,18,43676269,0.9751
45147655,19,45062729,0.9747
44598029,0,44940395,0.9892
44598029,1,44635628,0.988
44598029,2,44572247,0.9852
44598029,3,44962765,0.9821
44598029,4,44226284,0.982
44598029,5,44971187,0.9817
44598029,6,44607479,0.9798
44598029,7,44945779,0.9788
44598029,8,43821501,0.9787
44598029,9,44587740,0.9786
44598029,10,44550792,0.9766
44598029,11,44522452,0.9754
44598029,12,44881114,0.9753
44598029,13,44261451,0.9745
44598029,14,44627527,0.9742
44598029,15,45141065,0.9734
44598029,16,45217976,0.9734
44598029,17,44089093,0.9731
44598029,18,44125126,0.9717
44598029,19,45082646,0.9712
45203517,0,45101382,0.9806
45203517,1,44893598,0.9806
45203517,2,44637401,0.9795
45203517,3,44326394,0.9781
45203517,4,44582359,0.9773
45203517,5,44963403,0.977
45203517,6,45143221,0.9763
45203517,7,44119225,0.9762
45203517,8,45125514,0.9758
45203517,9,44118622,0.9757
45203517,10,45177905,0.9756
45203517,11,44845891,0.9755
45203517,12,45201332,0.9753
45203517,13,45200648,0.9752
45203517,14,45256662,0.9744
45203517,15,44134283,0.974
45203517,16,45268965,0.9737
45203517,17,45048496,0.9737
45203517,18,43685879,0.9735
45203517,19,45253141,0.9735
45000100,0,45150945,0.9908
45000100,1,45230255,0.9853
45000100,2,45099055,0.9821
45000100,3,44855742,0.9814
45000100,4,44813625,0.9812
45000100,5,45158976,0.9804
45000100,6,44460227,0.9802
45000100,7,45245900,0.9794
45000100,8,45080276,0.9793
45000100,9,45138940,0.9791
45000100,10,43786316,0.9788
45000100,11,45146527,0.9786
45000100,12,44487231,0.9786
45000100,13,44653894,0.9786
45000100,14,45124968,0.9783
45000100,15,44548644,0.9781
45000100,16,44867301,0.9779
45000100,17,45266795,0.9775
45000100,18,45035264,0.9775
45000100,19,45090623,0.9773
45197594,0,44869367,0.9857
45197594,1,45146527,0.9838
45197594,2,44992813,0.981
45197594,3,45224328,0.9804
45197594,4,45230255,0.9789
45197594,5,45138940,0.9775
45197594,6,45047466,0.977
45197594,7,44548644,0.9768
45197594,8,45061258,0.976
45197594,9,45215169,0.9755
45197594,10,45000100,0.9754
45197594,11,45197452,0.9753
45197594,12,45270265,0.9751
45197594,13,45143586,0.975
45197594,14,45099055,0.9749
45197594,15,44147966,0.9749
45197594,16,45016818,0.9748
45197594,17,44653894,0.9748
45197594,18,44821696,0.9747
45197594,19,44351096,0.9747
44601914,0,44014133,0.9839
44601914,1,44156256,0.9831
44601914,2,44014149,0.9826
44601914,3,44738219,0.9817
44601914,4,45247303,0.9815
44601914,5,44870671,0.9811
44601914,6,44419047,0.9809
44601914,7,40513465,0.9806
44601914,8,44997886,0.9804
44601914,9,45155702,0.9804
44601914,10,44866587,0.9803
44601914,11,44014157,0.9803
44601914,12,44829409,0.9798
44601914,13,44775602,0.9791
44601914,14,40950675,0.9789
44601914,15,44963713,0.9788
44601914,16,45132003,0.9783
44601914,17,44739249,0.9782
44601914,18,45201015,0.9775
44601914,19,45143221,0.9767
45188438,0,45245437,0.9845
45188438,1,44920655,0.9825
45188438,2,45238136,0.9822
45188438,3,45233856,0.9769
45188438,4,43376549,0.9768
45188438,5,44871072,0.9755
45188438,6,44768286,0.9753
45188438,7,45205900,0.9749
45188438,8,45056553,0.9747
45188438,9,45112663,0.9747
45188438,10,44039083,0.9746
45188438,11,45137642,0.9745
45188438,12,45129450,0.974
45188438,13,45025478,0.9734
45188438,14,45096390,0.9733
45188438,15,44335025,0.973
45188438,16,44837561,0.973
45188438,17,44732699,0.9729
45188438,18,45238048,0.9725
45188438,19,44969367,0.9725
45146196,0,45114829,0.98
45146196,1,43371877,0.9775
45146196,2,45187744,0.9771
45146196,3,44907827,0.9765
45146196,4,45131161,0.9735
45146196,5,43517731,0.9734
45146196,6,45023000,0.9733
45146196,7,45078115,0.9729
45146196,8,44756621,0.9728
45146196,9,45223231,0.9725
45146196,10,45025943,0.9722
45146196,11,44518664,0.972
45146196,12,45026350,0.9715
45146196,13,45172641,0.9713
45146196,14,44695109,0.9712
45146196,15,44859306,0.9711
45146196,16,45136621,0.9711
45146196,17,45189972,0.9708
45146196,18,45240083,0.9708
45146196,19,44542530,0.9707
43925266,0,45148981,0.9883
43925266,1,45202069,0.9882
43925266,2,43550205,0.9871
43925266,3,44757276,0.9864
43925266,4,45095398,0.9858
43925266,5,45266775,0.9852
43925266,6,45200939,0.9847
43925266,7,44855726,0.9841
43925266,8,45259007,0.9835
43925266,9,45016800,0.9827
43925266,10,43345599,0.9825
43925266,11,45112879,0.9822
43925266,12,45252566,0.9821
43925266,13,45266757,0.9821
43925266,14,44867307,0.9809
43925266,15,45144108,0.9809
43925266,16,45231497,0.9805
43925266,17,44991259,0.9804
43925266,18,45192385,0.9804
43925266,19,45113592,0.9799
44198865,0,45155645,0.9866
44198865,1,45151295,0.9864
44198865,2,43345599,0.9837
44198865,3,45259507,0.9824
44198865,4,45095398,0.9814
44198865,5,43550205,0.9812
44198865,6,45202069,0.981
44198865,7,45112879,0.9804
44198865,8,45113592,0.98
44198865,9,44102841,0.9787
44198865,10,43925266,0.9786
44198865,11,45214659,0.978
44198865,12,45266775,0.9778
44198865,13,45266757,0.9778
44198865,14,45024824,0.9771
44198865,15,45267558,0.9769
44198865,16,45200939,0.9769
44198865,17,44855726,0.9768
44198865,18,44757276,0.9767
44198865,19,39547835,0.9762
44219885,0,44646439,0.9779
44219885,1,44992923,0.9778
44219885,2,45109123,0.9745
44219885,3,44041038,0.9732
44219885,4,44812838,0.973
44219885,5,44346982,0.9726
44219885,6,43859732,0.9717
44219885,7,44899680,0.9717
44219885,8,44838130,0.9716
44219885,9,44717979,0.9715
44219885,10,45037120,0.9713
44219885,11,43698090,0.9713
44219885,12,44427635,0.9712
44219885,13,44773246,0.9707
44219885,14,43756245,0.9703
44219885,15,44823131,0.9703
44219885,16,45101997,0.9702
44219885,17,44868190,0.9699
44219885,18,44900702,0.9699
44219885,19,45197650,0.9699
43827731,0,44596754,0.9788
43827731,1,43900461,0.9774
43827731,2,45203396,0.9761
43827731,3,43714148,0.9757
43827731,4,44573847,0.9748
43827731,5,45176415,0.9746
43827731,6,44442368,0.9744
43827731,7,45196395,0.9744
43827731,8,41401027,0.9743
43827731,9,44823332,0.9739
43827731,10,44717765,0.9732
43827731,11,43751182,0.973
43827731,12,45266795,0.9729
43827731,13,45143748,0.9727
43827731,14,44348441,0.9727
43827731,15,45042578,0.9726
43827731,16,43973754,0.9724
43827731,17,45167074,0.9723
43827731,18,43928437,0.9717
43827731,19,43612771,0.9711
44881605,0,45237121,0.9848
44881605,1,45156404,0.9841
44881605,2,45196522,0.9768
44881605,3,45147655,0.9737
44881605,4,44784242,0.9736
44881605,5,45025327,0.9735
44881605,6,44907969,0.9733
44881605,7,44732057,0.9732
44881605,8,45215802,0.9731
44881605,9,44368428,0.9728
44881605,10,44757276,0.9726
44881605,11,44947883,0.9723
44881605,12,45085394,0.9721
44881605,13,45182811,0.972
44881605,14,45239181,0.9719
44881605,15,45228090,0.9715
44881605,16,43683976,0.9712
44881605,17,43942031,0.9711
44881605,18,45121517,0.971
44881605,19,45196417,0.971
40799444,0,45152166,0.9724
40799444,1,44992654,0.9722
40799444,2,43906503,0.9713
40799444,3,40503409,0.971
40799444,4,41491999,0.9703
40799444,5,45252225,0.9692
40799444,6,45184555,0.9691
40799444,7,45175429,0.9691
40799444,8,45125863,0.969
40799444,9,43257879,0.9689
40799444,10,45119458,0.9686
40799444,11,45159585,0.9685
40799444,12,45025850,0.9685
40799444,13,42583860,0.9682
40799444,14,45037120,0.9681
40799444,15,45159325,0.968
40799444,16,44970036,0.968
40799444,17,44840966,0.9679
40799444,18,44871874,0.9678
40799444,19,45007611,0.9677
44970677,0,45164175,0.9751
44970677,1,45196417,0.9751
44970677,2,44281973,0.974
44970677,3,44966659,0.9738
44970677,4,44390177,0.9738
