dst,dwell_time,rel,score,source,src,timestamp
Amenity:near_mall,,LIKES_AMENITY,,,User:usr_1286,
Amenity:security_24h,,LIKES_AMENITY,,,User:usr_1286,
Intent:buy_for_living,,HAS_INTENT,,,User:usr_1287,
Location:Quận 4,,PREFERS_DISTRICT,,,User:usr_1287,
Amenity:pool,,LIKES_AMENITY,,,User:usr_1287,
Amenity:near_bus,,LIKES_AMENITY,,,User:usr_1287,
Intent:buy_for_living,,HAS_INTENT,,,User:usr_1288,
Location:Quận Gò Vấp,,PREFERS_DISTRICT,,,User:usr_1288,
Location:Phường Dĩ An,,PREFERS_DISTRICT,,,User:usr_1288,
Location:Quận 7,,PREFERS_DISTRICT,,,User:usr_1288,
Amenity:near_school,,LIKES_AMENITY,,,User:usr_1288,
Amenity:near_hospital,,LIKES_AMENITY,,,User:usr_1288,
Amenity:near_bus,,LIKES_AMENITY,,,User:usr_1288,
Amenity:elevator,,LIKES_AMENITY,,,User:usr_1288,
Intent:buy_for_living,,HAS_INTENT,,,User:usr_1289,
Location:Quận Bình Thạnh,,PREFERS_DISTRICT,,,User:usr_1289,
Amenity:near_school,,LIKES_AMENITY,,,User:usr_1289,
Amenity:parking,,LIKES_AMENITY,,,User:usr_1289,
Intent:buy_for_living,,HAS_INTENT,,,User:usr_1290,
Location:Quận 7,,PREFERS_DISTRICT,,,User:usr_1290,
Amenity:park,,LIKES_AMENITY,,,User:usr_1290,
Amenity:near_bus,,LIKES_AMENITY,,,User:usr_1290,
Intent:rent,,HAS_INTENT,,,User:usr_1291,
Location:Quận Bình Thạnh,,PREFERS_DISTRICT,,,User:usr_1291,
Amenity:pool,,LIKES_AMENITY,,,User:usr_1291,
Amenity:near_metro,,LIKES_AMENITY,,,User:usr_1291,
Intent:rent,,HAS_INTENT,,,User:usr_1292,
Location:Quận 3,,PREFERS_DISTRICT,,,User:usr_1292,
Amenity:near_school,,LIKES_AMENITY,,,User:usr_1292,
Amenity:kids_playground,,LIKES_AMENITY,,,User:usr_1292,
Amenity:near_metro,,LIKES_AMENITY,,,User:usr_1292,
Intent:buy_for_living,,HAS_INTENT,,,User:usr_1293,
Location:Quận Bình Thạnh,,PREFERS_DISTRICT,,,User:usr_1293,
Amenity:pool,,LIKES_AMENITY,,,User:usr_1293,
Amenity:near_metro,,LIKES_AMENITY,,,User:usr_1293,
Intent:buy_for_living,,HAS_INTENT,,,User:usr_1294,
Location:Quận 1,,PREFERS_DISTRICT,,,User:usr_1294,
Amenity:near_school,,LIKES_AMENITY,,,User:usr_1294,
Amenity:kids_playground,,LIKES_AMENITY,,,User:usr_1294,
Amenity:park,,LIKES_AMENITY,,,User:usr_1294,
Amenity:sports_court,,LIKES_AMENITY,,,User:usr_1294,
Intent:investment,,HAS_INTENT,,,User:usr_1295,
Location:Quận Bình Thạnh,,PREFERS_DISTRICT,,,User:usr_1295,
Location:Quận 1,,PREFERS_DISTRICT,,,User:usr_1295,
Amenity:near_mall,,LIKES_AMENITY,,,User:usr_1295,
Amenity:near_market,,LIKES_AMENITY,,,User:usr_1295,
Intent:investment,,HAS_INTENT,,,User:usr_1296,
Location:Quận Gò Vấp,,PREFERS_DISTRICT,,,User:usr_1296,
Location:Quận Bình Thạnh,,PREFERS_DISTRICT,,,User:usr_1296,
Location:Quận 2,,PREFERS_DISTRICT,,,User:usr_1296,
Amenity:near_school,,LIKES_AMENITY,,,User:usr_1296,
Amenity:kids_playground,,LIKES_AMENITY,,,User:usr_1296,
Amenity:park,,LIKES_AMENITY,,,User:usr_1296,
Amenity:near_bus,,LIKES_AMENITY,,,User:usr_1296,
Intent:investment,,HAS_INTENT,,,User:usr_1297,
Location:Quận 4,,PREFERS_DISTRICT,,,User:usr_1297,
Amenity:near_mall,,LIKES_AMENITY,,,User:usr_1297,
Amenity:security_24h,,LIKES_AMENITY,,,User:usr_1297,
Amenity:near_metro,,LIKES_AMENITY,,,User:usr_1297,
Amenity:gym,,LIKES_AMENITY,,,User:usr_1297,
Intent:investment,,HAS_INTENT,,,User:usr_1298,
Location:Phường Dĩ An,,PREFERS_DISTRICT,,,User:usr_1298,
Location:Quận 4,,PREFERS_DISTRICT,,,User:usr_1298,
Amenity:near_mall,,LIKES_AMENITY,,,User:usr_1298,
Amenity:security_24h,,LIKES_AMENITY,,,User:usr_1298,
Amenity:parking,,LIKES_AMENITY,,,User:usr_1298,
Amenity:near_metro,,LIKES_AMENITY,,,User:usr_1298,
Intent:buy_for_living,,HAS_INTENT,,,User:usr_1299,
Location:Quận 4,,PREFERS_DISTRICT,,,User:usr_1299,
Location:Phường Dĩ An,,PREFERS_DISTRICT,,,User:usr_1299,
Location:Quận Tân Bình,,PREFERS_DISTRICT,,,User:usr_1299,
Amenity:elevator,,LIKES_AMENITY,,,User:usr_1299,
Amenity:near_bus,,LIKES_AMENITY,,,User:usr_1299,
Listing:44186979,42,SHARED,2.894,homepage,User:usr_1181,2026-01-01T00:18:21Z
Query:evt_102266,,SEARCHED,,,User:usr_1181,
Listing:43899485,220,VIEWED,1.0,related_items,User:usr_1124,2026-01-01T00:27:25Z
Query:evt_101537,,SEARCHED,,,User:usr_1124,
Listing:45158517,63,VIEWED,0.8,ai_recommendation,User:usr_1041,2026-01-01T02:01:48Z
Query:evt_100529,,SEARCHED,,,User:usr_1041,
Listing:45062392,45,SHARED,2.946,related_items,User:usr_1224,2026-01-01T02:20:00Z
Query:evt_102772,,SEARCHED,,,User:usr_1224,
Listing:45230659,18,SAVED,1.699,search_bar,User:usr_1215,2026-01-01T04:24:53Z
Query:evt_102667,,SEARCHED,,,User:usr_1215,
Listing:45230335,143,VIEWED,0.956,related_items,User:usr_1091,2026-01-01T05:02:54Z
Query:evt_101116,,SEARCHED,,,User:usr_1091,
Listing:44364238,25,VIEWED,0.627,ai_recommendation,User:usr_1264,2026-01-01T05:11:30Z
Query:evt_103268,,SEARCHED,,,User:usr_1264,
Listing:44904039,57,SAVED,2.343,ai_recommendation,User:usr_1274,2026-01-01T05:20:48Z
Query:evt_103387,,SEARCHED,,,User:usr_1274,
Listing:43247491,61,SAVED,2.382,ai_recommendation,User:usr_1224,2026-01-01T05:58:01Z
Query:evt_102777,,SEARCHED,,,User:usr_1224,
Listing:45203517,8,VIEWED,0.423,ai_recommendation,User:usr_1251,2026-01-01T06:44:54Z
Query:evt_103115,,SEARCHED,,,User:usr_1251,
Listing:43720201,25,VIEWED,0.627,related_items,User:usr_1153,2026-01-01T11:52:31Z
Query:evt_101900,,SEARCHED,,,User:usr_1153,
Listing:45063348,51,VIEWED,0.76,search_bar,User:usr_1046,2026-01-01T12:18:38Z
Query:evt_100586,,SEARCHED,,,User:usr_1046,
Listing:43717341,77,VIEWED,0.838,related_items,User:usr_1210,2026-01-01T12:31:16Z
Query:evt_102599,,SEARCHED,,,User:usr_1210,
Listing:42521719,185,VIEWED,1.0,homepage,User:usr_1014,2026-01-01T12:44:52Z
Query:evt_100184,,SEARCHED,,,User:usr_1014,
Listing:43923505,72,VIEWED,0.825,search_bar,User:usr_1156,2026-01-01T13:33:35Z
Query:evt_101938,,SEARCHED,,,User:usr_1156,
Listing:45197605,137,VIEWED,0.948,search_bar,User:usr_1290,2026-01-01T13:45:00Z
Query:evt_103576,,SEARCHED,,,User:usr_1290,
Listing:45086761,48,VIEWED,0.749,search_bar,User:usr_1293,2026-01-01T14:41:18Z
Query:evt_103613,,SEARCHED,,,User:usr_1293,
Listing:45247316,14,VIEWED,0.521,search_bar,User:usr_1094,2026-01-01T14:43:00Z
Query:evt_101165,,SEARCHED,,,User:usr_1094,
Listing:44233376,78,CONTACTED,4.203,homepage,User:usr_1199,2026-01-01T15:53:55Z
Query:evt_102470,,SEARCHED,,,User:usr_1199,
Listing:44845848,105,VIEWED,0.897,search_bar,User:usr_1212,2026-01-01T17:12:33Z
Query:evt_102624,,SEARCHED,,,User:usr_1212,
Listing:44432198,104,CONTACTED,4.476,ai_recommendation,User:usr_1016,2026-01-01T18:34:14Z
Query:evt_100209,,SEARCHED,,,User:usr_1016,
Listing:45101591,103,SAVED,2.68,ai_recommendation,User:usr_1087,2026-01-01T18:46:37Z
Query:evt_101068,,SEARCHED,,,User:usr_1087,
Listing:44905790,48,VIEWED,0.749,ai_recommendation,User:usr_1198,2026-01-01T19:04:28Z
Query:evt_102465,,SEARCHED,,,User:usr_1198,
Listing:44346982,62,SAVED,2.391,ai_recommendation,User:usr_1066,2026-01-01T19:40:35Z
Query:evt_100793,,SEARCHED,,,User:usr_1066,
Listing:45177146,65,SAVED,2.418,search_bar,User:usr_1063,2026-01-01T20:40:11Z
Query:evt_100753,,SEARCHED,,,User:usr_1063,
Listing:44532012,23,SHARED,2.445,search_bar,User:usr_1137,2026-01-01T20:50:17Z
Query:evt_101690,,SEARCHED,,,User:usr_1137,
Listing:44244182,29,CONTACTED,3.271,ai_recommendation,User:usr_1126,2026-01-01T21:50:40Z
Query:evt_101551,,SEARCHED,,,User:usr_1126,
Listing:44751278,169,VIEWED,0.988,search_bar,User:usr_1243,2026-01-01T22:05:13Z
Query:evt_103011,,SEARCHED,,,User:usr_1243,
Listing:45180105,110,VIEWED,0.906,related_items,User:usr_1102,2026-01-01T23:34:14Z
Query:evt_101250,,SEARCHED,,,User:usr_1102,
Listing:43605274,41,VIEWED,0.719,search_bar,User:usr_1193,2026-01-02T00:51:31Z
Query:evt_102398,,SEARCHED,,,User:usr_1193,
Listing:44843875,89,VIEWED,0.866,related_items,User:usr_1254,2026-01-02T03:23:26Z
Query:evt_103144,,SEARCHED,,,User:usr_1254,
Listing:45228207,74,VIEWED,0.831,homepage,User:usr_1054,2026-01-02T03:59:22Z
Query:evt_100675,,SEARCHED,,,User:usr_1054,
Listing:44935352,47,VIEWED,0.745,homepage,User:usr_1002,2026-01-02T04:15:37Z
Query:evt_100026,,SEARCHED,,,User:usr_1002,
Listing:44396824,26,VIEWED,0.634,search_bar,User:usr_1186,2026-01-02T05:44:27Z
Query:evt_102310,,SEARCHED,,,User:usr_1186,
Listing:44887604,197,VIEWED,1.0,related_items,User:usr_1012,2026-01-02T08:43:28Z
Query:evt_100158,,SEARCHED,,,User:usr_1012,
Listing:45246455,74,VIEWED,0.831,homepage,User:usr_1123,2026-01-02T08:46:49Z
Query:evt_101530,,SEARCHED,,,User:usr_1123,
Listing:45084852,29,VIEWED,0.654,ai_recommendation,User:usr_1195,2026-01-02T09:40:55Z
Query:evt_102425,,SEARCHED,,,User:usr_1195,
Listing:44282818,18,VIEWED,0.566,related_items,User:usr_1164,2026-01-02T11:35:03Z
Query:evt_102056,,SEARCHED,,,User:usr_1164,
Listing:44893195,15,VIEWED,0.533,search_bar,User:usr_1016,2026-01-02T12:00:20Z
Query:evt_100212,,SEARCHED,,,User:usr_1016,
Listing:39919262,88,SHARED,3.454,homepage,User:usr_1185,2026-01-02T12:33:13Z
Query:evt_102304,,SEARCHED,,,User:usr_1185,
Listing:45140058,292,CONTACTED,5.0,related_items,User:usr_1237,2026-01-02T12:48:40Z
Query:evt_102940,,SEARCHED,,,User:usr_1237,
Listing:44825353,75,SAVED,2.499,ai_recommendation,User:usr_1088,2026-01-02T13:58:35Z
Query:evt_101083,,SEARCHED,,,User:usr_1088,
Listing:37920615,22,VIEWED,0.603,homepage,User:usr_1068,2026-01-02T14:57:09Z
Query:evt_100825,,SEARCHED,,,User:usr_1068,
Listing:39130038,86,VIEWED,0.859,search_bar,User:usr_1180,2026-01-02T15:13:42Z
Query:evt_102243,,SEARCHED,,,User:usr_1180,
Listing:45216160,13,SAVED,1.523,ai_recommendation,User:usr_1215,2026-01-02T16:10:57Z
Query:evt_102671,,SEARCHED,,,User:usr_1215,
Listing:44573847,48,CONTACTED,3.743,ai_recommendation,User:usr_1005,2026-01-02T17:26:25Z
Query:evt_100080,,SEARCHED,,,User:usr_1005,
Listing:41685836,35,SAVED,2.068,related_items,User:usr_1264,2026-01-02T17:59:07Z
Query:evt_103276,,SEARCHED,,,User:usr_1264,
Listing:45106540,55,VIEWED,0.774,ai_recommendation,User:usr_1246,2026-01-02T21:30:10Z
Query:evt_103054,,SEARCHED,,,User:usr_1246,
Listing:45113570,73,SAVED,2.484,ai_recommendation,User:usr_1282,2026-01-02T21:41:41Z
Query:evt_103489,,SEARCHED,,,User:usr_1282,
Listing:43419296,26,VIEWED,0.634,ai_recommendation,User:usr_1208,2026-01-02T21:50:48Z
Query:evt_102576,,SEARCHED,,,User:usr_1208,
Listing:45085966,217,SAVED,3.0,ai_recommendation,User:usr_1202,2026-01-02T22:29:42Z
Query:evt_102505,,SEARCHED,,,User:usr_1202,
Listing:45072202,14,VIEWED,0.521,homepage,User:usr_1111,2026-01-02T22:56:06Z
Query:evt_101380,,SEARCHED,,,User:usr_1111,
Listing:45255747,44,VIEWED,0.732,homepage,User:usr_1105,2026-01-02T22:58:26Z
Query:evt_101316,,SEARCHED,,,User:usr_1105,
Listing:45255784,64,VIEWED,0.803,search_bar,User:usr_1227,2026-01-02T22:59:46Z
Query:evt_102806,,SEARCHED,,,User:usr_1227,
Listing:44864335,49,CONTACTED,3.763,ai_recommendation,User:usr_1282,2026-01-02T23:18:39Z
Query:evt_103494,,SEARCHED,,,User:usr_1282,
Listing:44482740,72,CONTACTED,4.127,search_bar,User:usr_1132,2026-01-02T23:26:06Z
Query:evt_101633,,SEARCHED,,,User:usr_1132,
Listing:45190095,22,SHARED,2.413,ai_recommendation,User:usr_1224,2026-01-02T23:34:10Z
Query:evt_102778,,SEARCHED,,,User:usr_1224,
Listing:45235052,98,VIEWED,0.884,homepage,User:usr_1177,2026-01-03T00:22:35Z
Query:evt_102207,,SEARCHED,,,User:usr_1177,
Listing:42091112,20,VIEWED,0.586,related_items,User:usr_1130,2026-01-03T01:10:21Z
Query:evt_101611,,SEARCHED,,,User:usr_1130,
Listing:44156256,74,SAVED,2.492,ai_recommendation,User:usr_1178,2026-01-03T02:09:51Z
Query:evt_102223,,SEARCHED,,,User:usr_1178,
Listing:44752707,35,SHARED,2.757,related_items,User:usr_1104,2026-01-03T02:33:37Z
Query:evt_101282,,SEARCHED,,,User:usr_1104,
Listing:44166950,6,VIEWED,0.374,ai_recommendation,User:usr_1051,2026-01-03T04:18:06Z
Query:evt_100645,,SEARCHED,,,User:usr_1051,
Listing:45157462,62,CONTACTED,3.985,related_items,User:usr_1147,2026-01-03T04:39:41Z
Query:evt_101805,,SEARCHED,,,User:usr_1147,
Listing:44925710,26,SAVED,1.902,related_items,User:usr_1291,2026-01-03T05:26:15Z
Query:evt_103598,,SEARCHED,,,User:usr_1291,
Listing:45082489,61,SAVED,2.382,ai_recommendation,User:usr_1103,2026-01-03T05:30:22Z
Query:evt_101274,,SEARCHED,,,User:usr_1103,
Listing:45113783,170,VIEWED,0.989,ai_recommendation,User:usr_1244,2026-01-03T05:34:47Z
Query:evt_103032,,SEARCHED,,,User:usr_1244,
Listing:45212694,51,VIEWED,0.76,related_items,User:usr_1177,2026-01-03T06:39:54Z
Query:evt_102198,,SEARCHED,,,User:usr_1177,
Listing:44713426,68,SHARED,3.258,homepage,User:usr_1030,2026-01-03T06:58:44Z
Query:evt_100386,,SEARCHED,,,User:usr_1030,
Listing:44957828,29,SAVED,1.963,search_bar,User:usr_1219,2026-01-03T07:11:04Z
Query:evt_102726,,SEARCHED,,,User:usr_1219,
Listing:43667101,21,VIEWED,0.595,search_bar,User:usr_1134,2026-01-03T07:11:27Z
Query:evt_101666,,SEARCHED,,,User:usr_1134,
Listing:45188877,9,VIEWED,0.443,search_bar,User:usr_1162,2026-01-03T07:19:38Z
Query:evt_102024,,SEARCHED,,,User:usr_1162,
Listing:45264187,89,CONTACTED,4.328,homepage,User:usr_1052,2026-01-03T07:27:37Z
Query:evt_100652,,SEARCHED,,,User:usr_1052,
Listing:44751479,78,CONTACTED,4.203,homepage,User:usr_1283,2026-01-03T07:57:28Z
Query:evt_103508,,SEARCHED,,,User:usr_1283,
Listing:44729161,48,CONTACTED,3.743,search_bar,User:usr_1086,2026-01-03T11:13:03Z
Query:evt_101064,,SEARCHED,,,User:usr_1086,
Listing:45046985,19,SAVED,1.729,ai_recommendation,User:usr_1005,2026-01-03T11:18:24Z
Query:evt_100076,,SEARCHED,,,User:usr_1005,
Listing:45009349,24,SAVED,1.858,search_bar,User:usr_1282,2026-01-03T11:38:09Z
Query:evt_103490,,SEARCHED,,,User:usr_1282,
Listing:44827098,26,SAVED,1.902,ai_recommendation,User:usr_1183,2026-01-03T11:51:32Z
Query:evt_102282,,SEARCHED,,,User:usr_1183,
Listing:43919030,371,CONTACTED,5.0,related_items,User:usr_1118,2026-01-03T12:10:14Z
Query:evt_101460,,SEARCHED,,,User:usr_1118,
Listing:44826933,228,VIEWED,1.0,homepage,User:usr_1226,2026-01-03T14:00:30Z
Query:evt_102802,,SEARCHED,,,User:usr_1226,
Listing:45056608,50,VIEWED,0.756,related_items,User:usr_1259,2026-01-03T14:29:52Z
Query:evt_103203,,SEARCHED,,,User:usr_1259,
Listing:45127331,51,SAVED,2.28,homepage,User:usr_1186,2026-01-03T14:59:21Z
Query:evt_102307,,SEARCHED,,,User:usr_1186,
Listing:45080633,48,VIEWED,0.749,ai_recommendation,User:usr_1157,2026-01-03T15:10:05Z
Query:evt_101953,,SEARCHED,,,User:usr_1157,
Listing:45148629,52,VIEWED,0.764,search_bar,User:usr_1100,2026-01-03T17:17:48Z
Query:evt_101234,,SEARCHED,,,User:usr_1100,
Listing:45209430,52,VIEWED,0.764,related_items,User:usr_1090,2026-01-03T17:35:39Z
Query:evt_101108,,SEARCHED,,,User:usr_1090,
Listing:45207563,19,SHARED,2.305,ai_recommendation,User:usr_1195,2026-01-03T18:53:58Z
Query:evt_102418,,SEARCHED,,,User:usr_1195,
Listing:44805680,36,SAVED,2.084,search_bar,User:usr_1004,2026-01-03T18:55:11Z
Query:evt_100062,,SEARCHED,,,User:usr_1004,
Listing:45228050,67,VIEWED,0.812,search_bar,User:usr_1247,2026-01-03T19:09:30Z
Query:evt_103064,,SEARCHED,,,User:usr_1247,
Listing:44915785,58,VIEWED,0.784,ai_recommendation,User:usr_1207,2026-01-03T19:59:52Z
Query:evt_102572,,SEARCHED,,,User:usr_1207,
Listing:44723894,39,VIEWED,0.71,related_items,User:usr_1088,2026-01-03T20:56:36Z
Query:evt_101075,,SEARCHED,,,User:usr_1088,
Listing:45183606,141,VIEWED,0.953,search_bar,User:usr_1032,2026-01-03T21:03:07Z
Query:evt_100418,,SEARCHED,,,User:usr_1032,
Listing:45205957,300,VIEWED,1.0,ai_recommendation,User:usr_1164,2026-01-03T21:32:10Z
Query:evt_102042,,SEARCHED,,,User:usr_1164,
Listing:45066979,49,VIEWED,0.753,search_bar,User:usr_1237,2026-01-04T01:16:53Z
Query:evt_102929,,SEARCHED,,,User:usr_1237,
Listing:45104453,26,CONTACTED,3.17,search_bar,User:usr_1084,2026-01-04T01:36:58Z
Query:evt_101036,,SEARCHED,,,User:usr_1084,
Listing:45072572,80,VIEWED,0.845,ai_recommendation,User:usr_1245,2026-01-04T03:07:34Z
Query:evt_103049,,SEARCHED,,,User:usr_1245,
Listing:45258521,10,SAVED,1.384,related_items,User:usr_1070,2026-01-04T03:35:13Z
Query:evt_100860,,SEARCHED,,,User:usr_1070,
Listing:44934839,38,VIEWED,0.705,homepage,User:usr_1266,2026-01-04T04:48:41Z
Query:evt_103295,,SEARCHED,,,User:usr_1266,
Listing:41401027,21,VIEWED,0.595,search_bar,User:usr_1259,2026-01-04T05:02:02Z
Query:evt_103201,,SEARCHED,,,User:usr_1259,
Listing:45224956,59,SAVED,2.363,ai_recommendation,User:usr_1007,2026-01-04T07:34:31Z
Query:evt_100103,,SEARCHED,,,User:usr_1007,
Listing:45228540,192,SAVED,3.0,ai_recommendation,User:usr_1262,2026-01-04T08:05:37Z
Query:evt_103241,,SEARCHED,,,User:usr_1262,
Listing:45056608,68,VIEWED,0.814,search_bar,User:usr_1275,2026-01-04T08:54:41Z
Query:evt_103401,,SEARCHED,,,User:usr_1275,
Listing:44693702,44,SHARED,2.929,related_items,User:usr_1221,2026-01-04T09:41:09Z
Query:evt_102748,,SEARCHED,,,User:usr_1221,
Listing:44988313,89,SAVED,2.597,ai_recommendation,User:usr_1138,2026-01-04T10:21:28Z
Query:evt_101698,,SEARCHED,,,User:usr_1138,
Listing:45200981,205,VIEWED,1.0,ai_recommendation,User:usr_1249,2026-01-04T10:22:53Z
Query:evt_103088,,SEARCHED,,,User:usr_1249,
Listing:44466877,26,VIEWED,0.634,ai_recommendation,User:usr_1261,2026-01-04T11:38:44Z
Query:evt_103226,,SEARCHED,,,User:usr_1261,
Listing:45117695,48,SHARED,2.995,search_bar,User:usr_1100,2026-01-04T11:44:04Z
Query:evt_101235,,SEARCHED,,,User:usr_1100,
Listing:45237543,40,VIEWED,0.714,homepage,User:usr_1060,2026-01-04T13:30:47Z
Query:evt_100731,,SEARCHED,,,User:usr_1060,
Listing:44558218,83,SAVED,2.557,homepage,User:usr_1074,2026-01-04T14:04:46Z
Query:evt_100900,,SEARCHED,,,User:usr_1074,
Listing:44753361,49,VIEWED,0.753,ai_recommendation,User:usr_1139,2026-01-04T14:10:51Z
Query:evt_101709,,SEARCHED,,,User:usr_1139,
Listing:45163698,20,VIEWED,0.586,homepage,User:usr_1004,2026-01-04T16:01:20Z
Query:evt_100055,,SEARCHED,,,User:usr_1004,
Listing:44781667,53,VIEWED,0.767,search_bar,User:usr_1238,2026-01-04T16:07:30Z
Query:evt_102952,,SEARCHED,,,User:usr_1238,
Listing:44963403,74,VIEWED,0.831,ai_recommendation,User:usr_1231,2026-01-04T16:19:29Z
Query:evt_102859,,SEARCHED,,,User:usr_1231,
Listing:44909325,129,CONTACTED,4.682,search_bar,User:usr_1191,2026-01-04T16:40:26Z
Query:evt_102365,,SEARCHED,,,User:usr_1191,
Listing:45133822,32,VIEWED,0.673,ai_recommendation,User:usr_1214,2026-01-04T17:38:55Z
Query:evt_102654,,SEARCHED,,,User:usr_1214,
Listing:44636947,20,SAVED,1.757,search_bar,User:usr_1236,2026-01-04T17:51:09Z
Query:evt_102923,,SEARCHED,,,User:usr_1236,
Listing:45130272,18,SHARED,2.266,search_bar,User:usr_1077,2026-01-04T17:53:14Z
Query:evt_100944,,SEARCHED,,,User:usr_1077,
Listing:44693702,51,VIEWED,0.76,homepage,User:usr_1258,2026-01-04T20:01:37Z
Query:evt_103197,,SEARCHED,,,User:usr_1258,
Listing:44511198,29,VIEWED,0.654,ai_recommendation,User:usr_1202,2026-01-04T20:07:39Z
Query:evt_102509,,SEARCHED,,,User:usr_1202,
Listing:45270087,153,SAVED,2.907,ai_recommendation,User:usr_1165,2026-01-04T20:10:18Z
Query:evt_102063,,SEARCHED,,,User:usr_1165,
Listing:44443389,187,CONTACTED,5.0,ai_recommendation,User:usr_1095,2026-01-04T20:12:50Z
Query:evt_101175,,SEARCHED,,,User:usr_1095,
Listing:45154503,65,SAVED,2.418,search_bar,User:usr_1027,2026-01-04T20:38:32Z
Query:evt_100332,,SEARCHED,,,User:usr_1027,
Listing:44364238,69,SAVED,2.452,ai_recommendation,User:usr_1027,2026-01-04T21:52:50Z
Query:evt_100337,,SEARCHED,,,User:usr_1027,
Listing:45182878,122,SAVED,2.777,ai_recommendation,User:usr_1238,2026-01-04T22:38:11Z
Query:evt_102951,,SEARCHED,,,User:usr_1238,
Listing:44235703,95,SAVED,2.634,search_bar,User:usr_1049,2026-01-05T02:07:21Z
Query:evt_100626,,SEARCHED,,,User:usr_1049,
Listing:45146331,51,VIEWED,0.76,search_bar,User:usr_1035,2026-01-05T02:21:17Z
Query:evt_100446,,SEARCHED,,,User:usr_1035,
Listing:45252566,91,VIEWED,0.87,search_bar,User:usr_1211,2026-01-05T03:05:25Z
Query:evt_102616,,SEARCHED,,,User:usr_1211,
Listing:44261451,46,VIEWED,0.741,ai_recommendation,User:usr_1082,2026-01-05T03:58:50Z
Query:evt_100994,,SEARCHED,,,User:usr_1082,
Listing:45188961,337,VIEWED,1.0,search_bar,User:usr_1095,2026-01-05T04:04:03Z
Query:evt_101168,,SEARCHED,,,User:usr_1095,
Listing:45216200,47,VIEWED,0.745,ai_recommendation,User:usr_1044,2026-01-05T04:12:40Z
Query:evt_100571,,SEARCHED,,,User:usr_1044,
Listing:43182533,39,SAVED,2.129,search_bar,User:usr_1062,2026-01-05T04:42:05Z
Query:evt_100752,,SEARCHED,,,User:usr_1062,
Listing:44870510,82,VIEWED,0.85,related_items,User:usr_1131,2026-01-05T06:01:10Z
Query:evt_101621,,SEARCHED,,,User:usr_1131,
Listing:45195267,23,VIEWED,0.611,homepage,User:usr_1030,2026-01-05T06:25:42Z
Query:evt_100384,,SEARCHED,,,User:usr_1030,
Listing:44166950,103,VIEWED,0.893,search_bar,User:usr_1154,2026-01-05T06:54:46Z
Query:evt_101908,,SEARCHED,,,User:usr_1154,
Listing:45266104,14,VIEWED,0.521,search_bar,User:usr_1179,2026-01-05T07:13:43Z
Query:evt_102233,,SEARCHED,,,User:usr_1179,
Listing:44516802,26,SAVED,1.902,search_bar,User:usr_1040,2026-01-05T07:53:36Z
Query:evt_100521,,SEARCHED,,,User:usr_1040,
Listing:45209045,62,CONTACTED,3.985,search_bar,User:usr_1158,2026-01-05T08:10:13Z
Query:evt_101975,,SEARCHED,,,User:usr_1158,
Listing:44781667,40,CONTACTED,3.572,ai_recommendation,User:usr_1011,2026-01-05T08:19:02Z
Query:evt_100150,,SEARCHED,,,User:usr_1011,
Listing:44823226,21,VIEWED,0.595,search_bar,User:usr_1065,2026-01-05T09:50:49Z
Query:evt_100778,,SEARCHED,,,User:usr_1065,
Listing:45266745,67,SAVED,2.435,search_bar,User:usr_1131,2026-01-05T09:55:23Z
Query:evt_101623,,SEARCHED,,,User:usr_1131,
Listing:45247316,19,CONTACTED,2.881,search_bar,User:usr_1003,2026-01-05T10:00:37Z
Query:evt_100045,,SEARCHED,,,User:usr_1003,
Listing:44877318,20,SAVED,1.757,search_bar,User:usr_1055,2026-01-05T11:24:52Z
Query:evt_100677,,SEARCHED,,,User:usr_1055,
Listing:45263618,26,CONTACTED,3.17,homepage,User:usr_1026,2026-01-05T11:56:42Z
Query:evt_100330,,SEARCHED,,,User:usr_1026,
Listing:44273779,201,VIEWED,1.0,search_bar,User:usr_1165,2026-01-05T12:16:51Z
Query:evt_102072,,SEARCHED,,,User:usr_1165,
Listing:44552530,26,VIEWED,0.634,homepage,User:usr_1046,2026-01-05T12:42:19Z
Query:evt_100589,,SEARCHED,,,User:usr_1046,
Listing:44786778,28,VIEWED,0.648,related_items,User:usr_1295,2026-01-05T13:44:03Z
Query:evt_103640,,SEARCHED,,,User:usr_1295,
Listing:44845848,32,VIEWED,0.673,ai_recommendation,User:usr_1094,2026-01-05T14:16:13Z
Query:evt_101163,,SEARCHED,,,User:usr_1094,
Listing:44729464,69,VIEWED,0.817,search_bar,User:usr_1076,2026-01-05T15:53:01Z
Query:evt_100930,,SEARCHED,,,User:usr_1076,
Listing:45152520,167,SHARED,3.943,search_bar,User:usr_1283,2026-01-05T16:09:32Z
Query:evt_103502,,SEARCHED,,,User:usr_1283,
Listing:44807468,33,VIEWED,0.678,homepage,User:usr_1241,2026-01-05T16:29:13Z
Query:evt_102988,,SEARCHED,,,User:usr_1241,
Listing:45181136,135,VIEWED,0.945,homepage,User:usr_1272,2026-01-05T17:39:14Z
Query:evt_103353,,SEARCHED,,,User:usr_1272,
Listing:44708914,73,VIEWED,0.828,ai_recommendation,User:usr_1299,2026-01-05T17:55:06Z
Query:evt_103668,,SEARCHED,,,User:usr_1299,
Listing:45203340,14,SAVED,1.563,related_items,User:usr_1219,2026-01-05T18:49:06Z
Query:evt_102722,,SEARCHED,,,User:usr_1219,
